"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,219.17,0,0,216.75,219.75,1,4,2023-08-23 13:43:20,2.80664360839844,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,208.45,0,0,211.75,214.75,1,2,2023-08-10 15:08:16,2.70019856201172,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,192.91,0,0,206.75,209.75,3,54,2023-08-18 10:08:27,2.59863631591797,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,201.75,204.75,20,265,2023-08-24 15:29:04,2.50098031005859,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,197.85,-0.75,-0.3776435,196.8,199.7,5,368,2023-09-01 15:08:45,2.38867590332031,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,186.36,0,0,191.8,194.8,60,295,2023-08-24 15:27:23,2.33594166015625,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,178.22,0,0,181.8,184.8,1,77,2023-08-22 13:20:10,2.16504364990234,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,176.35,0,0,176.9,179.65,1,43,2023-08-29 10:17:10,2.03418460205078,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,176.95,0,0,157.5,159.5,1,183,2023-07-24 10:31:57,1.69287262939453,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,3.41870262512207,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,179.2,0,0,135,139,2,451,2023-07-19 10:33:15,1e-05,TRUE
