"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00337500","REGULAR","USD",2023-09-15,337.5,2.49,1.05,72.916664,2.3,2.49,8847,4606,2023-09-08 15:59:59,0.196297099609375,FALSE
"MSFT230915C00340000","REGULAR","USD",2023-09-15,340,1.6,0.70000005,77.77779,1.49,1.65,16489,19917,2023-09-08 15:59:56,0.193733648681641,FALSE
"MSFT230915C00342500","REGULAR","USD",2023-09-15,342.5,1.04,0.42999995,70.49179,0.96,1.08,6589,3586,2023-09-08 15:59:56,0.194343994140625,FALSE
"MSFT230915C00345000","REGULAR","USD",2023-09-15,345,0.65,0.26,66.66667,0.47,0.68,6557,16941,2023-09-08 15:59:43,0.194954339599609,FALSE
"MSFT230915C00347500","REGULAR","USD",2023-09-15,347.5,0.39,0.13999999,55.999992,0.39,0.44,1886,1343,2023-09-08 15:59:09,0.198982619628906,FALSE
"MSFT230915C00350000","REGULAR","USD",2023-09-15,350,0.26,0.08999999,52.941166,0.26,0.3,5853,15708,2023-09-08 15:59:52,0.206062626953125,FALSE
"MSFT230915C00352500","REGULAR","USD",2023-09-15,352.5,0.17,0.040000007,30.769238,0.17,0.21,651,448,2023-09-08 15:56:40,0.213875048828125,FALSE
"MSFT230915C00355000","REGULAR","USD",2023-09-15,355,0.14,0.049999997,55.555553,0.12,0.15,1758,14000,2023-09-08 15:59:44,0.222175747070312,FALSE
"MSFT230915C00357500","REGULAR","USD",2023-09-15,357.5,0.11,0.030000001,37.500004,0.09,0.12,441,366,2023-09-08 15:59:43,0.23438265625,FALSE
"MSFT230915C00360000","REGULAR","USD",2023-09-15,360,0.07,0.02,39.999996,0.07,0.08,783,22125,2023-09-08 15:56:10,0.239265419921875,FALSE
"MSFT230915C00365000","REGULAR","USD",2023-09-15,365,0.05,0.010000002,25.000006,0.04,0.05,742,14171,2023-09-08 15:54:29,0.258796474609375,FALSE
"MSFT230915C00370000","REGULAR","USD",2023-09-15,370,0.03,0,0,0.03,0.04,67,10623,2023-09-08 15:56:57,0.2851633984375,FALSE
"MSFT230915C00375000","REGULAR","USD",2023-09-15,375,0.02,-0.01,-33.333336,0.02,0.03,238,8301,2023-09-08 15:47:44,0.3086006640625,FALSE
"MSFT230915C00380000","REGULAR","USD",2023-09-15,380,0.01,0,0,0.01,0.02,386,16967,2023-09-08 15:54:10,0.3242255078125,FALSE
"MSFT230915C00385000","REGULAR","USD",2023-09-15,385,0.02,0.01,100,0.01,0.02,19,6163,2023-09-08 15:33:50,0.35352208984375,FALSE
"MSFT230915C00390000","REGULAR","USD",2023-09-15,390,0.01,0,0,0,0.01,249,11345,2023-09-08 15:40:07,0.35938140625,FALSE
"MSFT230915C00395000","REGULAR","USD",2023-09-15,395,0.01,0,0,0,0.01,37,3111,2023-09-08 14:41:07,0.382818671875,FALSE
"MSFT230915C00400000","REGULAR","USD",2023-09-15,400,0.01,0,0,0,0.01,5,14022,2023-09-08 11:05:23,0.414068359375,FALSE
"MSFT230915C00405000","REGULAR","USD",2023-09-15,405,0.01,0,0,0,0.03,1,1653,2023-09-07 10:26:27,0.48438015625,FALSE
"MSFT230915C00410000","REGULAR","USD",2023-09-15,410,0.01,0,0,0,0.02,1,6994,2023-09-06 14:55:37,0.492192578125,FALSE
"MSFT230915C00415000","REGULAR","USD",2023-09-15,415,0.02,0,0,0,0.03,51,1767,2023-09-05 12:06:17,0.5039112109375,FALSE
"MSFT230915C00420000","REGULAR","USD",2023-09-15,420,0.01,0,0,0,0.02,1,8288,2023-09-08 11:53:46,0.507817421875,FALSE
"MSFT230915C00425000","REGULAR","USD",2023-09-15,425,0.01,0,0,0,0.02,41,1106,2023-09-08 10:09:20,0.5312546875,FALSE
"MSFT230915C00430000","REGULAR","USD",2023-09-15,430,0.01,0,0,0,0.02,8,5515,2023-09-01 14:06:24,0.554691953125,FALSE
"MSFT230915C00435000","REGULAR","USD",2023-09-15,435,0.01,0,0,0,0.01,13,752,2023-09-05 09:30:10,0.54687953125,FALSE
"MSFT230915C00440000","REGULAR","USD",2023-09-15,440,0.01,0,0,0,1,15,974,2023-09-01 12:14:17,0.944824770507812,FALSE
"MSFT230915C00445000","REGULAR","USD",2023-09-15,445,0.01,0,0,0,0.01,162,1062,2023-08-17 14:20:43,0.5937540625,FALSE
"MSFT230915C00450000","REGULAR","USD",2023-09-15,450,0.01,0,0,0,0.01,622,4706,2023-09-01 14:08:13,0.60937890625,FALSE
"MSFT230915C00455000","REGULAR","USD",2023-09-15,455,0.01,0,0,0,2.13,20,752,2023-09-01 15:44:22,1.18115643798828,FALSE
"MSFT230915C00460000","REGULAR","USD",2023-09-15,460,0.01,0,0,0,1,1,2457,2023-08-21 15:45:27,1.06836403320313,FALSE
"MSFT230915C00465000","REGULAR","USD",2023-09-15,465,0.01,0,0,0,0.33,20,2234,2023-08-28 13:05:40,0.9414068359375,FALSE
"MSFT230915C00470000","REGULAR","USD",2023-09-15,470,0.01,0,0,0,2.13,4,208,2023-08-22 15:38:36,1.27832392089844,FALSE
"MSFT230915C00475000","REGULAR","USD",2023-09-15,475,0.01,0,0,0,2.12,100,1495,2023-08-15 15:55:01,1.30859720703125,FALSE
"MSFT230915C00480000","REGULAR","USD",2023-09-15,480,0.01,0,0,0,0.52,1,482,2023-08-14 10:31:57,1.08008272460938,FALSE
"MSFT230915C00485000","REGULAR","USD",2023-09-15,485,0.01,0,0,0,2.13,51,259,2023-08-14 10:42:24,1.37060861572266,FALSE
"MSFT230915C00490000","REGULAR","USD",2023-09-15,490,0.03,0,0,0,0.52,1,415,2023-08-31 11:20:55,1.13184027832031,FALSE
"MSFT230915C00495000","REGULAR","USD",2023-09-15,495,0.01,0,0,0,0.01,52,1092,2023-08-14 12:43:26,0.7812521875,FALSE
"MSFT230915C00500000","REGULAR","USD",2023-09-15,500,0.01,0,0,0,0.01,1,2515,2023-09-01 09:30:09,0.812501875,FALSE
"MSFT230915C00505000","REGULAR","USD",2023-09-15,505,0.01,0,0,0,2.13,12,451,2023-08-23 09:39:22,1.48730725097656,FALSE
"MSFT230915C00510000","REGULAR","USD",2023-09-15,510,0.01,0,0,0,0.52,98,102,2023-08-14 10:29:55,1.23047259765625,FALSE
"MSFT230915C00515000","REGULAR","USD",2023-09-15,515,0.01,0,0,0,2.13,118,235,2023-08-14 10:29:18,1.54297103515625,FALSE
"MSFT230915C00520000","REGULAR","USD",2023-09-15,520,0.01,0,0,0,0.52,9,166,2023-08-23 09:39:29,1.27832392089844,FALSE
"MSFT230915C00525000","REGULAR","USD",2023-09-15,525,0.01,0,0,0,0.01,3,26,2023-08-07 10:30:04,0.9062509375,FALSE
"MSFT230915C00530000","REGULAR","USD",2023-09-15,530,0.01,0,0,0,0.01,3,64,2023-08-07 10:21:44,0.9062509375,FALSE
"MSFT230915C00535000","REGULAR","USD",2023-09-15,535,0.13,0,0,0,2.13,3,8,2023-07-25 15:57:55,1.65039237304688,FALSE
"MSFT230915C00540000","REGULAR","USD",2023-09-15,540,0.02,0,0,0,0.01,15,302,2023-08-01 13:25:41,0.937500625,FALSE
