"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,219.17,0,0,222.7,224.3,1,4,2023-08-23 13:43:20,3.17383019042969,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,208.45,0,0,217.65,218.5,1,2,2023-08-10 15:08:16,2.62109719726562,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,192.91,0,0,212.55,214.45,3,54,2023-08-18 10:08:27,2.93945577636719,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,206.45,209.3,20,265,2023-08-24 15:29:04,3.23925971435547,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,201.15,-2.680008,-1.314825,201.55,204.25,40,319,2023-09-06 13:44:41,1.859375703125,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,197.5,11.139999,5.9776773,197.5,199.5,40,295,2023-09-06 15:49:48,2.62305031738281,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,178.22,0,0,186.5,189.5,1,77,2023-08-22 13:20:10,1.96484392578125,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,176.35,0,0,181.6,184.25,1,43,2023-08-29 10:17:10,1.7109389453125,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,176.95,0,0,157.5,159.5,1,183,2023-07-24 10:31:57,1e-05,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,3.78344780700684,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,179.2,0,0,135,139,2,451,2023-07-19 10:33:15,1e-05,TRUE
"MSFT230915C00185000","REGULAR","USD",2023-09-15,185,137.85,0,0,146.5,149.45,1,266,2023-08-28 10:53:44,1.38672181640625,TRUE
"MSFT230915C00190000","REGULAR","USD",2023-09-15,190,141.55,7.199997,5.359134,141.3,144.6,2,215,2023-09-06 13:47:09,1.28515982421875,TRUE
"MSFT230915C00195000","REGULAR","USD",2023-09-15,195,134.35,0,0,136.3,139.6,3,42,2023-08-31 10:44:58,1.23047259765625,TRUE
"MSFT230915C00200000","REGULAR","USD",2023-09-15,200,133.49,0,0,131.45,134.35,8,4159,2023-09-05 15:19:26,1.0390673046875,TRUE
"MSFT230915C00205000","REGULAR","USD",2023-09-15,205,112,0,0,126.35,129.6,3,128,2023-08-18 15:24:57,1.16211356445313,TRUE
"MSFT230915C00210000","REGULAR","USD",2023-09-15,210,119.85,0,0,121.4,124.6,10,471,2023-08-23 13:58:35,1.140629296875,TRUE
"MSFT230915C00215000","REGULAR","USD",2023-09-15,215,113.05,0,0,117,119.3,4,2646,2023-08-29 14:24:22,1.20703521484375,TRUE
"MSFT230915C00220000","REGULAR","USD",2023-09-15,220,103.69,0,0,111.35,114.65,5,208,2023-08-22 13:33:39,1.03516107421875,TRUE
"MSFT230915C00225000","REGULAR","USD",2023-09-15,225,99.1,0,0,106.35,109.4,1,5845,2023-08-28 15:53:33,1.47314716552734,TRUE
"MSFT230915C00230000","REGULAR","USD",2023-09-15,230,97.82,0,0,101.4,104.65,3,1082,2023-08-31 12:58:19,0.9570316796875,TRUE
"MSFT230915C00235000","REGULAR","USD",2023-09-15,235,98.84,0,0,96.5,99.7,3,4119,2023-09-05 13:49:02,0.958008232421875,TRUE
"MSFT230915C00240000","REGULAR","USD",2023-09-15,240,93.72,0,0,91.65,94.55,2,1463,2023-09-05 15:56:54,0.907227490234375,TRUE
"MSFT230915C00245000","REGULAR","USD",2023-09-15,245,89.31,0,0,86.5,89.45,11,1483,2023-09-05 15:58:36,0.76758044921875,TRUE
"MSFT230915C00250000","REGULAR","USD",2023-09-15,250,82.1,-2.1500015,-2.5519307,82.85,84.65,1,3519,2023-09-06 12:09:44,1.01367680664062,TRUE
"MSFT230915C00255000","REGULAR","USD",2023-09-15,255,77,3.2799988,4.449266,76.45,79.7,1,1532,2023-09-06 10:13:23,0.74414318359375,TRUE
"MSFT230915C00260000","REGULAR","USD",2023-09-15,260,71.01,0.9200058,1.3126065,71.45,74.75,60,3040,2023-09-06 12:31:32,0.70898728515625,TRUE
"MSFT230915C00265000","REGULAR","USD",2023-09-15,265,67.23,-2.3399963,-3.3635135,66.6,69.6,3,1539,2023-09-06 11:19:47,0.661136201171875,TRUE
"MSFT230915C00270000","REGULAR","USD",2023-09-15,270,62.5,-1.9000015,-2.9503129,61.5,64.75,18,3771,2023-09-06 14:46:15,0.624027197265625,TRUE
"MSFT230915C00275000","REGULAR","USD",2023-09-15,275,57.45,-1.6699982,-2.8247602,56.75,59.8,2,2642,2023-09-06 10:19:34,0.624027197265625,TRUE
"MSFT230915C00280000","REGULAR","USD",2023-09-15,280,51.86,-2.6499977,-4.8614893,51.5,54.8,7,7597,2023-09-06 14:25:46,0.538090556640625,TRUE
"MSFT230915C00285000","REGULAR","USD",2023-09-15,285,46.18,-3.1500015,-6.385569,46.55,49.4,20,2391,2023-09-06 12:32:54,0.703616245117188,TRUE
"MSFT230915C00287500","REGULAR","USD",2023-09-15,287.5,46.45,0,0,44.95,47.3,24,277,2023-09-05 14:40:31,0.568119553222656,TRUE
"MSFT230915C00290000","REGULAR","USD",2023-09-15,290,43.17,-1.0800018,-2.440682,41.55,44.8,28,5054,2023-09-06 15:51:16,0.686038295898438,TRUE
"MSFT230915C00292500","REGULAR","USD",2023-09-15,292.5,40.05,-2.2999992,-5.430931,39.4,42.15,5,382,2023-09-06 15:32:15,0.639407902832031,TRUE
"MSFT230915C00295000","REGULAR","USD",2023-09-15,295,38.1,-1.4500008,-3.6662474,37.25,39.85,21,2152,2023-09-06 15:51:49,0.627689270019531,TRUE
"MSFT230915C00297500","REGULAR","USD",2023-09-15,297.5,35.2,-1.4500008,-3.9563458,34.45,37.25,14,234,2023-09-06 12:07:43,0.586674055175781,TRUE
"MSFT230915C00300000","REGULAR","USD",2023-09-15,300,33.25,-0.8499985,-2.492664,31.75,34.85,54,12557,2023-09-06 15:51:14,0.564213342285156,TRUE
"MSFT230915C00302500","REGULAR","USD",2023-09-15,302.5,29,-3.2000008,-9.937891,29.35,32,2,207,2023-09-06 12:59:26,0.500981552734375,TRUE
"MSFT230915C00305000","REGULAR","USD",2023-09-15,305,26.29,-3.3599987,-11.332205,26.7,29.9,8,2999,2023-09-06 13:04:38,0.504277418212891,TRUE
"MSFT230915C00307500","REGULAR","USD",2023-09-15,307.5,25.5,-1.1000004,-4.1353397,24.3,27.2,10,226,2023-09-06 15:21:52,0.455571850585938,TRUE
"MSFT230915C00310000","REGULAR","USD",2023-09-15,310,22.6,-2.5,-9.960159,21.9,24.85,392,7184,2023-09-06 15:34:30,0.435186312255859,TRUE
"MSFT230915C00312500","REGULAR","USD",2023-09-15,312.5,20.3,-1.8000011,-8.144801,19.55,22.55,5,241,2023-09-06 14:41:40,0.416753879394531,TRUE
"MSFT230915C00315000","REGULAR","USD",2023-09-15,315,18.4,-1.3999996,-7.0707054,17.85,19.8,35,3324,2023-09-06 15:54:10,0.36524072265625,TRUE
"MSFT230915C00317500","REGULAR","USD",2023-09-15,317.5,15.7,-2.1500006,-12.044821,14.75,17.75,14,547,2023-09-06 15:30:35,0.360968304443359,TRUE
"MSFT230915C00320000","REGULAR","USD",2023-09-15,320,14.25,-0.6700001,-4.4906173,14,15.25,512,17357,2023-09-06 15:56:09,0.325079991455078,TRUE
"MSFT230915C00322500","REGULAR","USD",2023-09-15,322.5,12.26,-1.04,-7.819548,10.15,12.5,259,1142,2023-09-06 15:59:20,0.273444765625,TRUE
"MSFT230915C00325000","REGULAR","USD",2023-09-15,325,9.41,-1.2399998,-11.64319,9,10.25,559,5528,2023-09-06 15:48:11,0.249641292724609,TRUE
"MSFT230915C00327500","REGULAR","USD",2023-09-15,327.5,8.3,-0.39999962,-4.5976973,8.05,8.15,452,2251,2023-09-06 15:59:20,0.229621961669922,TRUE
"MSFT230915C00330000","REGULAR","USD",2023-09-15,330,6.54,-0.30999994,-4.5255466,6.35,6.45,5615,29368,2023-09-06 15:59:55,0.222786092529297,TRUE
"MSFT230915C00332500","REGULAR","USD",2023-09-15,332.5,5.1,-0.4500003,-8.108113,4.8,4.95,2506,2240,2023-09-06 15:59:49,0.216560568847656,TRUE
"MSFT230915C00335000","REGULAR","USD",2023-09-15,335,3.75,-0.3000002,-7.407412,3.6,3.75,4156,10995,2023-09-06 15:59:59,0.214729532470703,FALSE
"MSFT230915C00337500","REGULAR","USD",2023-09-15,337.5,2.77,-0.22000003,-7.3578606,2.6,2.68,1896,2869,2023-09-06 15:59:37,0.209114354248047,FALSE
"MSFT230915C00340000","REGULAR","USD",2023-09-15,340,1.95,-0.25,-11.363636,1.86,1.92,5741,20241,2023-09-06 15:59:57,0.208687112426758,FALSE
"MSFT230915C00342500","REGULAR","USD",2023-09-15,342.5,1.4,-0.17000008,-10.82803,1.2,1.4,1074,2396,2023-09-06 15:59:20,0.212288150634766,FALSE
"MSFT230915C00345000","REGULAR","USD",2023-09-15,345,1,-0.13999999,-12.280701,0.75,1,1794,33845,2023-09-06 15:59:58,0.215339877929688,FALSE
