"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,228.1,8.930008,4.074466,227.3,228.95,4,4,2023-09-11 14:24:08,3.8750003125,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,223.2,4.699997,2.1510284,222.25,223.9,4,1,2023-09-11 14:20:00,3.593751015625,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,217.85,7.75,3.6887195,217.25,218.95,1,54,2023-09-11 15:28:39,3.52734493164062,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,212.3,213.75,20,262,2023-08-24 15:29:04,3.1718770703125,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,206.15,1.6499939,0.80684304,207.3,208.35,9,282,2023-09-11 11:14:01,3.67773518066406,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,199.49,0,0,202.8,203.35,98,278,2023-09-08 14:42:29,3.08593978515625,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,178.22,0,0,192.3,194.4,1,77,2023-08-22 13:20:10,3.28515803710938,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,176.35,0,0,187.2,189.8,1,43,2023-08-29 10:17:10,3.30859547851562,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,176.95,0,0,157.5,159.5,1,183,2023-07-24 10:31:57,1e-05,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,4.53955510681152,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,179.2,0,0,135,139,2,451,2023-07-19 10:33:15,1e-05,TRUE
"MSFT230915C00185000","REGULAR","USD",2023-09-15,185,137.85,0,0,152.15,153.45,1,266,2023-08-28 10:53:44,2.48828502929688,TRUE
"MSFT230915C00190000","REGULAR","USD",2023-09-15,190,141.55,0,0,147.95,149.6,2,213,2023-09-06 13:47:09,2.58594103515625,TRUE
"MSFT230915C00195000","REGULAR","USD",2023-09-15,195,134.35,0,0,142.4,144.6,3,42,2023-08-31 10:44:58,2.32617605957031,TRUE
"MSFT230915C00200000","REGULAR","USD",2023-09-15,200,131.5,0,0,137.35,138.95,10,4169,2023-09-07 09:30:33,1.94140654296875,TRUE
"MSFT230915C00205000","REGULAR","USD",2023-09-15,205,112,0,0,132.35,133.45,3,128,2023-08-18 15:24:57,2.10742660644531,TRUE
"MSFT230915C00210000","REGULAR","USD",2023-09-15,210,119.85,0,0,127.35,128.45,10,471,2023-08-23 13:58:35,2.01758308105469,TRUE
"MSFT230915C00215000","REGULAR","USD",2023-09-15,215,113.05,0,0,122.3,123.55,4,2646,2023-08-29 14:24:22,1.98535163574219,TRUE
"MSFT230915C00220000","REGULAR","USD",2023-09-15,220,110.03,0,0,117.4,118.95,5,213,2023-09-08 09:30:02,1.64453302734375,TRUE
"MSFT230915C00225000","REGULAR","USD",2023-09-15,225,113.2,7.5099945,7.1056814,112.4,113.55,5,5845,2023-09-11 15:48:53,1.2578162109375,TRUE
"MSFT230915C00230000","REGULAR","USD",2023-09-15,230,108.3,2.3199997,2.189092,107.4,108.5,3,1082,2023-09-11 15:59:23,1.0625046875,TRUE
"MSFT230915C00235000","REGULAR","USD",2023-09-15,235,95.62,0,0,102.45,103.9,1,4118,2023-09-07 10:26:04,1.41797166015625,TRUE
"MSFT230915C00240000","REGULAR","USD",2023-09-15,240,97.46,2.0499954,2.1486168,98,98.5,2,1462,2023-09-11 11:34:47,1.39941706542969,TRUE
"MSFT230915C00245000","REGULAR","USD",2023-09-15,245,92,2.6900024,3.0119836,92.45,94.6,4,1483,2023-09-05 15:58:36,1.46777609863281,TRUE
"MSFT230915C00250000","REGULAR","USD",2023-09-15,250,86.9,4.800003,5.8465323,87.4,88.9,14,3518,2023-09-11 13:09:14,1.18359783203125,TRUE
"MSFT230915C00255000","REGULAR","USD",2023-09-15,255,83.11,6.1100006,7.9350657,82.45,84.45,8,1532,2023-09-11 15:32:50,1.27930047851562,TRUE
"MSFT230915C00260000","REGULAR","USD",2023-09-15,260,77,1.9300003,2.5709343,77.4,79.6,13,3040,2023-09-11 10:52:29,1.22363669433594,TRUE
"MSFT230915C00265000","REGULAR","USD",2023-09-15,265,74.4,7.169998,10.664879,72.55,73.5,2,1542,2023-09-11 14:39:41,0.867188828125,TRUE
"MSFT230915C00270000","REGULAR","USD",2023-09-15,270,68.4,4.010002,6.2276783,67.45,68.55,20,3764,2023-09-11 14:39:18,0.77539287109375,TRUE
"MSFT230915C00275000","REGULAR","USD",2023-09-15,275,63.03,3.6899986,6.2184,62.45,63.8,48,2628,2023-09-11 14:57:38,0.833009482421875,TRUE
"MSFT230915C00280000","REGULAR","USD",2023-09-15,280,58.65,5.6500015,10.66038,57.35,59.25,11,7572,2023-09-11 14:31:53,0.8554701953125,TRUE
"MSFT230915C00285000","REGULAR","USD",2023-09-15,285,52.62,3.0699997,6.195761,52.5,53.75,12,2385,2023-09-11 13:37:20,0.706057626953125,TRUE
"MSFT230915C00287500","REGULAR","USD",2023-09-15,287.5,46.56,0,0,49.9,51.55,1,297,2023-09-08 15:48:58,0.723635576171875,TRUE
"MSFT230915C00290000","REGULAR","USD",2023-09-15,290,48.48,3.2299995,7.13812,48,49.35,95,4932,2023-09-11 14:37:47,0.826661889648437,TRUE
"MSFT230915C00292500","REGULAR","USD",2023-09-15,292.5,44.57,5.2700005,13.409671,45.1,46.3,3,401,2023-09-11 12:34:23,0.647464462890625,TRUE
"MSFT230915C00295000","REGULAR","USD",2023-09-15,295,43.46,2.6599998,6.5196075,42.4,43.6,8,2100,2023-09-11 14:28:08,0.73437765625,TRUE
"MSFT230915C00297500","REGULAR","USD",2023-09-15,297.5,36.65,0,0,39.9,41.2,4,241,2023-09-08 14:59:46,0.508793974609375,TRUE
"MSFT230915C00300000","REGULAR","USD",2023-09-15,300,37.55,3.0900002,8.966919,37.5,38.5,311,12538,2023-09-11 15:17:41,0.638187211914062,TRUE
"MSFT230915C00302500","REGULAR","USD",2023-09-15,302.5,34.4,0.94000244,2.809332,34.85,36.95,16,211,2023-09-11 10:17:04,0.57812921875,TRUE
"MSFT230915C00305000","REGULAR","USD",2023-09-15,305,32.81,4.180002,14.600078,32.4,34.45,490,2999,2023-09-11 15:52:35,0.549320913085938,TRUE
"MSFT230915C00307500","REGULAR","USD",2023-09-15,307.5,30.65,2.25,7.9225354,30.1,31.65,43,238,2023-09-11 15:53:40,0.502446381835938,TRUE
"MSFT230915C00310000","REGULAR","USD",2023-09-15,310,28.1,3.75,15.40041,27.6,29.15,172,6722,2023-09-11 15:54:10,0.601078208007813,TRUE
"MSFT230915C00312500","REGULAR","USD",2023-09-15,312.5,25.7,4.1000004,18.981483,25.1,26.65,14,253,2023-09-11 15:54:40,0.560062993164062,TRUE
"MSFT230915C00315000","REGULAR","USD",2023-09-15,315,23.2,3.710001,19.035408,22.65,24,160,3325,2023-09-11 15:54:40,0.498784309082031,TRUE
"MSFT230915C00317500","REGULAR","USD",2023-09-15,317.5,20.8,3.9499989,23.44213,20.15,21.7,41,554,2023-09-11 15:56:23,0.482915327148438,TRUE
"MSFT230915C00320000","REGULAR","USD",2023-09-15,320,18.54,3.790001,25.694921,17.7,19,240,16458,2023-09-11 15:59:23,0.416509741210937,TRUE
"MSFT230915C00322500","REGULAR","USD",2023-09-15,322.5,15.9,3.5099993,28.329292,15.25,16.8,227,1153,2023-09-11 15:58:20,0.407354559326172,TRUE
"MSFT230915C00325000","REGULAR","USD",2023-09-15,325,13.7,3.33,32.11186,13.05,13.9,515,5606,2023-09-11 15:59:23,0.320807573242187,TRUE
"MSFT230915C00327500","REGULAR","USD",2023-09-15,327.5,11.32,2.88,34.123226,10.6,11.75,431,2753,2023-09-11 15:59:20,0.311652391357422,TRUE
"MSFT230915C00330000","REGULAR","USD",2023-09-15,330,9.1,2.4500003,36.84211,8.3,9.2,1598,27387,2023-09-11 15:59:42,0.25977302734375,TRUE
"MSFT230915C00332500","REGULAR","USD",2023-09-15,332.5,7.06,2.1399999,43.495934,6.2,7.65,2301,3426,2023-09-11 15:59:36,0.281501325683594,TRUE
"MSFT230915C00335000","REGULAR","USD",2023-09-15,335,5.25,1.75,50,5,5.3,6572,12743,2023-09-11 15:59:56,0.231819205322266,TRUE
"MSFT230915C00337500","REGULAR","USD",2023-09-15,337.5,3.64,1.1500001,46.184742,3.2,3.65,8990,6993,2023-09-11 15:59:36,0.217170914306641,TRUE
"MSFT230915C00340000","REGULAR","USD",2023-09-15,340,2.36,0.7599999,47.499992,2.24,2.4,23920,19538,2023-09-11 15:59:55,0.210335045166016,FALSE
"MSFT230915C00342500","REGULAR","USD",2023-09-15,342.5,1.43,0.39,37.5,1.26,1.5,5034,4729,2023-09-11 15:59:49,0.2070391796875,FALSE
