"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,219.17,0,0,216.75,219.75,1,4,2023-08-23 13:43:20,3.13769746826172,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,208.45,0,0,211.75,214.75,1,2,2023-08-10 15:08:16,3.01953370117188,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,192.91,0,0,206.75,209.75,3,54,2023-08-18 10:08:27,2.90527617431641,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,201.75,204.75,20,265,2023-08-24 15:29:04,2.7968780078125,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,197.85,-0.75,-0.3776435,196.8,199.7,5,368,2023-09-01 15:08:45,2.67090176025391,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,186.36,0,0,191.8,194.8,60,295,2023-08-24 15:27:23,2.61133159667969,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,178.22,0,0,181.8,184.8,1,77,2023-08-22 13:20:10,2.42041410522461,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,176.35,0,0,176.9,179.65,1,43,2023-08-29 10:17:10,2.27441837646484,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,176.95,0,0,157.5,159.5,1,183,2023-07-24 10:31:57,1.89257866210937,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,3.82226606933594,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,179.2,0,0,135,139,2,451,2023-07-19 10:33:15,1e-05,TRUE
"MSFT230915C00185000","REGULAR","USD",2023-09-15,185,137.85,0,0,141.9,144.85,1,266,2023-08-28 10:53:44,1.78222765136719,TRUE
"MSFT230915C00190000","REGULAR","USD",2023-09-15,190,134.35,0,0,136.9,139.9,3,215,2023-08-22 14:40:10,1.72314591552734,TRUE
"MSFT230915C00195000","REGULAR","USD",2023-09-15,195,134.35,0,0,131.95,134.9,3,42,2023-08-31 10:44:58,1.65234548828125,TRUE
"MSFT230915C00200000","REGULAR","USD",2023-09-15,200,129,4.5,3.6144576,127,129.9,5,4172,2023-09-01 11:20:57,1.58300989746094,TRUE
"MSFT230915C00205000","REGULAR","USD",2023-09-15,205,112,0,0,122,124.95,3,128,2023-08-18 15:24:57,1.52685783447266,TRUE
"MSFT230915C00210000","REGULAR","USD",2023-09-15,210,119.85,0,0,117.3,119.95,10,471,2023-08-23 13:58:35,1.46020777709961,TRUE
"MSFT230915C00215000","REGULAR","USD",2023-09-15,215,113.05,0,0,112.05,114.95,4,2646,2023-08-29 14:24:22,1.39502255615234,TRUE
"MSFT230915C00220000","REGULAR","USD",2023-09-15,220,103.69,0,0,107.05,109.95,5,208,2023-08-22 13:33:39,1.33081389282227,TRUE
"MSFT230915C00225000","REGULAR","USD",2023-09-15,225,99.1,0,0,102.05,104.9,1,5845,2023-08-28 15:53:33,1.2578162109375,TRUE
"MSFT230915C00230000","REGULAR","USD",2023-09-15,230,97.82,0,0,97.05,100,3,1082,2023-08-31 12:58:18,1.21558009399414,TRUE
"MSFT230915C00235000","REGULAR","USD",2023-09-15,235,89.06,0,0,92.1,95,3,4119,2023-08-22 13:40:38,1.15454524291992,TRUE
"MSFT230915C00240000","REGULAR","USD",2023-09-15,240,88.5,-0.80000305,-0.8958601,87.4,89.8,1,1464,2023-09-01 15:22:47,1.05811017822266,TRUE
"MSFT230915C00245000","REGULAR","USD",2023-09-15,245,84.5,0,0,82.1,84.85,5,1485,2023-08-31 14:26:11,1.00928229736328,TRUE
"MSFT230915C00250000","REGULAR","USD",2023-09-15,250,78.65,0,0,77.1,80.05,2,3519,2023-08-31 15:50:30,0.984619294433594,TRUE
"MSFT230915C00255000","REGULAR","USD",2023-09-15,255,73.72,-0.5,-0.67367285,72.1,75,10,1532,2023-09-01 13:05:03,0.919190261230469,TRUE
"MSFT230915C00260000","REGULAR","USD",2023-09-15,260,69.91,0,0,67.1,70,1,3040,2023-08-31 10:41:56,0.862306064453125,TRUE
"MSFT230915C00265000","REGULAR","USD",2023-09-15,265,63.17,-0.33000183,-0.5196879,62.3,64.8,1,1538,2023-09-01 13:45:42,0.776857700195313,TRUE
"MSFT230915C00270000","REGULAR","USD",2023-09-15,270,58.81,0,0,57.2,59.85,4,3771,2023-08-31 13:28:27,0.729494892578125,TRUE
"MSFT230915C00275000","REGULAR","USD",2023-09-15,275,55.24,0.77000046,1.413623,52.2,55.15,1,2676,2023-09-01 10:30:07,0.71289349609375,TRUE
"MSFT230915C00280000","REGULAR","USD",2023-09-15,280,49.32,0.86999893,1.7956634,47.5,50.1,24,7600,2023-09-01 11:21:03,0.651004466552734,TRUE
"MSFT230915C00285000","REGULAR","USD",2023-09-15,285,43.42,-0.33000183,-0.75428987,42.4,45.2,17,2360,2023-09-01 15:08:58,0.605960971679688,TRUE
"MSFT230915C00287500","REGULAR","USD",2023-09-15,287.5,41.75,0.29999924,0.72376174,39.7,42.7,5,255,2023-09-01 10:07:01,0.577885080566406,TRUE
"MSFT230915C00290000","REGULAR","USD",2023-09-15,290,38.95,0.10000229,0.25740615,38.5,40.15,25,5068,2023-09-01 15:54:50,0.54492642578125,TRUE
"MSFT230915C00292500","REGULAR","USD",2023-09-15,292.5,37.15,0.45000076,1.2261602,34.75,37.75,4,373,2023-09-01 10:04:47,0.526493992919922,TRUE
"MSFT230915C00295000","REGULAR","USD",2023-09-15,295,33.62,-1.0300026,-2.9725904,32.4,35.3,8,2163,2023-09-01 15:00:51,0.502690520019531,TRUE
"MSFT230915C00297500","REGULAR","USD",2023-09-15,297.5,32.15,-0.049999237,-0.15527713,29.8,32.8,2,225,2023-09-01 09:44:45,0.474126352539063,TRUE
"MSFT230915C00300000","REGULAR","USD",2023-09-15,300,29.5,0.14999962,0.511072,27.35,30.35,484,12622,2023-09-01 15:59:14,0.449468395996094,TRUE
"MSFT230915C00302500","REGULAR","USD",2023-09-15,302.5,26.5,0.70000076,2.7131813,25.15,27.85,5,197,2023-09-01 11:45:24,0.420538021240234,TRUE
"MSFT230915C00305000","REGULAR","USD",2023-09-15,305,23.82,-0.7800007,-3.1707342,22.5,25.45,21,3085,2023-09-01 15:00:51,0.398809722900391,TRUE
"MSFT230915C00307500","REGULAR","USD",2023-09-15,307.5,21.5,-1,-4.4444447,20.1,23.05,24,206,2023-09-01 15:45:53,0.375982802734375,TRUE
