"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915P00110000","REGULAR","USD",2023-09-15,110,0.01,0,0,0,0.03,1,1764,2023-08-11 14:31:24,1.71875140625,FALSE
"MSFT230915P00115000","REGULAR","USD",2023-09-15,115,0.01,0,0,0,0.06,1,1477,2023-08-16 13:13:48,1.75000125,FALSE
"MSFT230915P00120000","REGULAR","USD",2023-09-15,120,0.01,0,0,0,0.02,1,2510,2023-07-26 13:53:51,1.53125234375,FALSE
"MSFT230915P00125000","REGULAR","USD",2023-09-15,125,0.01,0,0,0,0.03,6,1153,2023-07-20 12:22:01,1.53125234375,FALSE
"MSFT230915P00130000","REGULAR","USD",2023-09-15,130,0.02,0,0,0,0.05,3,3955,2023-07-27 14:58:26,1.53125234375,FALSE
"MSFT230915P00135000","REGULAR","USD",2023-09-15,135,0.02,0,0,0,0.5,3,1226,2023-07-27 15:58:43,1.86914127929688,FALSE
"MSFT230915P00140000","REGULAR","USD",2023-09-15,140,0.01,0,0,0,0.03,1,754,2023-08-07 13:05:38,1.359378203125,FALSE
"MSFT230915P00145000","REGULAR","USD",2023-09-15,145,0.02,0,0,0,2.13,1,372,2023-07-21 15:52:21,2.13965308837891,FALSE
"MSFT230915P00150000","REGULAR","USD",2023-09-15,150,0.01,0,0,0,0.02,3,1201,2023-08-15 11:28:04,1.203128984375,FALSE
"MSFT230915P00155000","REGULAR","USD",2023-09-15,155,0.01,0,0,0,0.04,2,1529,2023-08-09 10:49:33,1.2265663671875,FALSE
"MSFT230915P00160000","REGULAR","USD",2023-09-15,160,0.01,0,0,0,0.04,3,2077,2023-08-29 13:21:05,1.1796916015625,FALSE
"MSFT230915P00165000","REGULAR","USD",2023-09-15,165,0.01,0,0,0,0.06,2,1242,2023-08-30 14:24:07,1.171879140625,FALSE
"MSFT230915P00170000","REGULAR","USD",2023-09-15,170,0.01,0,0,0,2.13,20,1712,2023-08-29 13:28:07,1.76318477783203,FALSE
"MSFT230915P00175000","REGULAR","USD",2023-09-15,175,0.01,0,0,0,2.13,5,3248,2023-08-18 15:45:34,1.69433746582031,FALSE
"MSFT230915P00180000","REGULAR","USD",2023-09-15,180,0.01,0,0,0,0.05,1,2395,2023-08-22 14:57:59,1.015629921875,FALSE
"MSFT230915P00185000","REGULAR","USD",2023-09-15,185,0.01,0,0,0,2.13,2,1664,2023-08-15 12:34:14,1.5625021875,FALSE
"MSFT230915P00190000","REGULAR","USD",2023-09-15,190,0.01,0,0,0,0.01,20,2733,2023-08-31 14:29:49,0.812501875,FALSE
"MSFT230915P00195000","REGULAR","USD",2023-09-15,195,0.01,0,0,0,0.01,1,1509,2023-08-24 12:33:47,0.7812521875,FALSE
"MSFT230915P00200000","REGULAR","USD",2023-09-15,200,0.01,0,0,0,0.02,17,7718,2023-09-01 10:34:04,0.7812521875,FALSE
"MSFT230915P00205000","REGULAR","USD",2023-09-15,205,0.01,0,0,0,0.01,1050,2294,2023-09-01 11:20:28,0.70312796875,FALSE
"MSFT230915P00210000","REGULAR","USD",2023-09-15,210,0.02,0.01,100,0,0.01,68,5549,2023-09-01 15:01:41,0.67187828125,FALSE
"MSFT230915P00215000","REGULAR","USD",2023-09-15,215,0.02,0.01,100,0,0.01,300,2637,2023-09-01 10:32:56,0.64062859375,FALSE
"MSFT230915P00220000","REGULAR","USD",2023-09-15,220,0.02,0.01,100,0,0.02,22,4586,2023-09-01 12:48:19,0.64062859375,FALSE
"MSFT230915P00225000","REGULAR","USD",2023-09-15,225,0.02,0.01,100,0,0.03,88,7723,2023-09-01 13:43:16,0.632816171875,FALSE
"MSFT230915P00230000","REGULAR","USD",2023-09-15,230,0.02,0,0,0,0.03,102,4899,2023-09-01 14:27:13,0.5937540625,FALSE
"MSFT230915P00235000","REGULAR","USD",2023-09-15,235,0.02,0.01,100,0.01,0.05,551,7980,2023-09-01 13:48:03,0.601566484375,FALSE
"MSFT230915P00240000","REGULAR","USD",2023-09-15,240,0.03,0.01,50,0.01,0.1,201,6445,2023-09-01 14:03:39,0.60351958984375,FALSE
"MSFT230915P00245000","REGULAR","USD",2023-09-15,245,0.03,0,0,0.01,0.04,260,5264,2023-09-01 15:57:53,0.523442265625,FALSE
"MSFT230915P00250000","REGULAR","USD",2023-09-15,250,0.04,0.01,33.333336,0.02,0.2,108,11302,2023-09-01 14:42:02,0.577152666015625,FALSE
"MSFT230915P00255000","REGULAR","USD",2023-09-15,255,0.04,0.01,33.333336,0,2.16,433,8041,2023-09-01 15:26:33,0.784670122070313,FALSE
"MSFT230915P00260000","REGULAR","USD",2023-09-15,260,0.04,-0.010000002,-20.000004,0.01,0.58,494,11710,2023-09-01 15:01:40,0.579594047851563,FALSE
"MSFT230915P00265000","REGULAR","USD",2023-09-15,265,0.05,0,0,0.05,0.06,210,9755,2023-09-01 15:49:08,0.4335994140625,FALSE
"MSFT230915P00270000","REGULAR","USD",2023-09-15,270,0.06,0,0,0.05,0.07,135,4815,2023-09-01 14:56:23,0.4062559375,FALSE
"MSFT230915P00275000","REGULAR","USD",2023-09-15,275,0.06,-0.02,-25,0.06,0.08,1237,5537,2023-09-01 14:58:56,0.3789124609375,FALSE
"MSFT230915P00280000","REGULAR","USD",2023-09-15,280,0.07,-0.020000003,-22.222225,0.05,0.09,187,6001,2023-09-01 15:53:08,0.350592431640625,FALSE
