"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915P00110000","REGULAR","USD",2023-09-15,110,0.01,0,0,0,0.03,1,1764,2023-08-11 14:31:24,6.687501640625,FALSE
"MSFT230915P00115000","REGULAR","USD",2023-09-15,115,0.01,0,0,0,0,1,1477,2023-08-16 13:13:48,0.500005,FALSE
"MSFT230915P00120000","REGULAR","USD",2023-09-15,120,0.01,0,0,0,0.02,1,2510,2023-07-26 13:53:51,6.0000025,FALSE
"MSFT230915P00125000","REGULAR","USD",2023-09-15,125,0.01,0,0,0,0.03,6,1153,2023-07-20 12:22:01,5.937502578125,FALSE
"MSFT230915P00130000","REGULAR","USD",2023-09-15,130,0.02,0,0,0,0.05,3,3955,2023-07-27 14:58:26,5.937502578125,FALSE
"MSFT230915P00135000","REGULAR","USD",2023-09-15,135,0.02,0,0,0,0.5,3,1226,2023-07-27 15:58:43,7.27343840820313,FALSE
"MSFT230915P00140000","REGULAR","USD",2023-09-15,140,0.01,0,0,0,0.01,1,754,2023-08-07 13:05:38,4.87500390625,FALSE
"MSFT230915P00145000","REGULAR","USD",2023-09-15,145,0.02,0,0,0,2.13,1,372,2023-07-21 15:52:21,8.32422354736328,FALSE
"MSFT230915P00150000","REGULAR","USD",2023-09-15,150,0.01,0,0,0,0.01,1,1201,2023-09-11 11:37:09,4.500004375,FALSE
"MSFT230915P00155000","REGULAR","USD",2023-09-15,155,0.01,0,0,0,0.01,4,1529,2023-08-09 10:49:33,4.2500046875,FALSE
"MSFT230915P00160000","REGULAR","USD",2023-09-15,160,0.01,0,0,0,0.01,3,2077,2023-08-29 13:21:05,4.12500484375,FALSE
"MSFT230915P00165000","REGULAR","USD",2023-09-15,165,0.01,0,0,0,0.01,2,1242,2023-08-30 14:24:07,3.93750015625,FALSE
"MSFT230915P00170000","REGULAR","USD",2023-09-15,170,0.01,0,0,0,0.01,20,1712,2023-08-29 13:28:07,3.750000625,FALSE
"MSFT230915P00175000","REGULAR","USD",2023-09-15,175,0.01,0,0,0,0.01,5,3248,2023-08-18 15:45:34,3.6250009375,FALSE
"MSFT230915P00180000","REGULAR","USD",2023-09-15,180,0.01,0,0,0,0.01,1,2395,2023-08-22 14:57:59,3.50000125,FALSE
"MSFT230915P00185000","REGULAR","USD",2023-09-15,185,0.01,0,0,0,0.01,2,1664,2023-08-15 12:34:14,3.3750015625,FALSE
"MSFT230915P00190000","REGULAR","USD",2023-09-15,190,0.01,0,0,0,0.01,20,2733,2023-08-31 14:29:49,3.18750203125,FALSE
"MSFT230915P00195000","REGULAR","USD",2023-09-15,195,0.01,0,0,0,0.01,5,1506,2023-09-06 11:06:33,3.0000025,FALSE
"MSFT230915P00200000","REGULAR","USD",2023-09-15,200,0.01,0,0,0,0.01,1,7718,2023-09-15 11:07:13,2.8750028125,FALSE
"MSFT230915P00205000","REGULAR","USD",2023-09-15,205,0.01,0,0,0,0.01,26,3117,2023-09-05 11:17:15,2.750003125,FALSE
"MSFT230915P00210000","REGULAR","USD",2023-09-15,210,0.01,0,0,0,0.01,2,5550,2023-09-05 11:16:49,2.6250034375,FALSE
"MSFT230915P00215000","REGULAR","USD",2023-09-15,215,0.01,0,0,0,0.01,10,2871,2023-09-07 15:52:41,2.50000375,FALSE
"MSFT230915P00220000","REGULAR","USD",2023-09-15,220,0.01,0,0,0,0.01,1,4608,2023-09-15 11:26:10,2.3750040625,FALSE
"MSFT230915P00225000","REGULAR","USD",2023-09-15,225,0.01,0,0,0,0.01,30,8205,2023-09-11 13:47:18,2.250004375,FALSE
"MSFT230915P00230000","REGULAR","USD",2023-09-15,230,0.01,0,0,0,0.01,4,5044,2023-09-13 14:49:07,2.1250046875,FALSE
"MSFT230915P00235000","REGULAR","USD",2023-09-15,235,0.01,0,0,0,0,88,8589,2023-09-08 15:58:27,0.500005,FALSE
"MSFT230915P00240000","REGULAR","USD",2023-09-15,240,0.01,0,0,0,0.01,33,6796,2023-09-08 15:30:22,1.875000625,FALSE
"MSFT230915P00245000","REGULAR","USD",2023-09-15,245,0.01,0,0,0,0.01,103,5492,2023-09-08 15:23:20,1.78125109375,FALSE
"MSFT230915P00250000","REGULAR","USD",2023-09-15,250,0.01,0,0,0,0.01,1,11261,2023-09-13 09:41:15,1.6875015625,FALSE
"MSFT230915P00255000","REGULAR","USD",2023-09-15,255,0.01,0,0,0,0.01,6,8695,2023-09-13 14:47:59,1.5625021875,FALSE
"MSFT230915P00260000","REGULAR","USD",2023-09-15,260,0.01,0,0,0,0.01,1,11678,2023-09-14 12:55:53,1.4375028125,FALSE
"MSFT230915P00265000","REGULAR","USD",2023-09-15,265,0.01,0,0,0,0,1,10301,2023-09-14 15:58:28,0.500005,FALSE
"MSFT230915P00270000","REGULAR","USD",2023-09-15,270,0.01,0,0,0,0.01,3,4777,2023-09-15 12:31:01,1.25000375,FALSE
"MSFT230915P00275000","REGULAR","USD",2023-09-15,275,0.01,0,0,0,0.01,1,5765,2023-09-15 14:22:03,1.125004375,FALSE
