"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,225.85,3.25,1.4600179,225.15,226.85,5,11,2023-09-13 13:08:03,6.05078368652344,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,220.9,3.8499908,1.7737806,220.15,221.85,10,8,2023-09-13 15:54:40,5.82422146972656,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,212.85,0.05000305,0.023497675,215.25,216.8,8,55,2023-09-13 10:10:50,5.55273743408203,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,209.7,211.95,20,262,2023-08-24 15:29:04,5.50390937011719,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,203.63,-2.519989,-1.2224056,205.15,206.85,3,273,2023-09-11 11:14:01,5.20312849609375,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,200.6,1.1100006,0.55641913,200.25,202.2,10,278,2023-09-13 12:25:24,4.05469243164062,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,190.05,11.830002,6.6378646,190.25,191.9,1,77,2023-09-13 15:07:06,2.968752578125,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,184.6,8.25,4.6781964,185.3,187.5,1,43,2023-09-13 10:39:36,3.96093759765625,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,164.2,-12.75,-7.2054253,164.4,166.9,3,183,2023-09-13 11:53:43,3.88476591308594,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,6.2802755871582,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,179.2,0,0,135,139,2,451,2023-07-19 10:33:15,1e-05,TRUE
"MSFT230915C00185000","REGULAR","USD",2023-09-15,185,147.45,0,0,150.25,151.85,1,266,2023-09-12 11:23:13,3.41797020507812,TRUE
"MSFT230915C00190000","REGULAR","USD",2023-09-15,190,141.55,0,0,145.25,147.35,2,213,2023-09-06 13:47:09,2.75390936523438,TRUE
"MSFT230915C00195000","REGULAR","USD",2023-09-15,195,134.35,0,0,140.25,142.25,3,42,2023-08-31 10:44:58,2.56250359375,TRUE
"MSFT230915C00200000","REGULAR","USD",2023-09-15,200,136.5,0.44000244,0.32338855,134.75,137.4,2,4170,2023-09-13 14:41:08,1.875000625,TRUE
"MSFT230915C00205000","REGULAR","USD",2023-09-15,205,112,0,0,130.7,132.15,3,128,2023-08-18 15:24:57,2.56445671386719,TRUE
"MSFT230915C00210000","REGULAR","USD",2023-09-15,210,119.85,0,0,125.05,126.85,10,471,2023-08-23 13:58:35,2.77148744628906,TRUE
"MSFT230915C00215000","REGULAR","USD",2023-09-15,215,119.52,6.4699936,5.7231255,120.25,121.85,1,2646,2023-09-13 11:53:50,2.65039399902344,TRUE
"MSFT230915C00220000","REGULAR","USD",2023-09-15,220,116.82,6.790001,6.1710453,115.3,117.35,4,213,2023-09-13 13:44:37,2.13477028808594,TRUE
"MSFT230915C00225000","REGULAR","USD",2023-09-15,225,113.2,0,0,109.3,111.45,5,5841,2023-09-11 15:48:52,2.15234836914062,TRUE
"MSFT230915C00230000","REGULAR","USD",2023-09-15,230,105.7,-2.600006,-2.4007444,104.85,107.2,2,1072,2023-09-13 12:32:15,2.46484758789062,TRUE
"MSFT230915C00235000","REGULAR","USD",2023-09-15,235,100.7,5.079994,5.31269,100,101.95,1,4118,2023-09-13 12:32:15,2.23828565429687,TRUE
"MSFT230915C00240000","REGULAR","USD",2023-09-15,240,97.46,0,0,94.8,96.85,2,1461,2023-09-11 11:34:47,2.07910636474609,TRUE
"MSFT230915C00245000","REGULAR","USD",2023-09-15,245,90.74,-1.2600021,-1.3695675,90.3,91.75,3,1479,2023-09-13 13:11:34,1.92285194824219,TRUE
"MSFT230915C00250000","REGULAR","USD",2023-09-15,250,85.75,3.550003,4.318739,85.25,87.25,4,3506,2023-09-13 12:58:28,1.48242446289062,TRUE
"MSFT230915C00255000","REGULAR","USD",2023-09-15,255,79.86,2.9199982,3.7951627,80.3,81.5,1,1510,2023-09-12 15:27:28,1.58496301269531,TRUE
"MSFT230915C00260000","REGULAR","USD",2023-09-15,260,75.8,2.2000046,2.9891367,74.95,76.7,7,3036,2023-09-13 15:37:14,1.59082235839844,TRUE
"MSFT230915C00265000","REGULAR","USD",2023-09-15,265,71.5,0.80000305,1.1315461,70.35,71.95,5,1541,2023-09-13 13:24:17,1.10547322265625,TRUE
"MSFT230915C00270000","REGULAR","USD",2023-09-15,270,65.5,3.380001,5.441084,65.3,67.35,93,3750,2023-09-13 15:50:10,1.19726963867188,TRUE
"MSFT230915C00275000","REGULAR","USD",2023-09-15,275,60.38,2.880001,5.0086975,60.25,61.85,14,2610,2023-09-13 15:28:23,1.35058918457031,TRUE
"MSFT230915C00280000","REGULAR","USD",2023-09-15,280,55.85,3.75,7.1976967,55.45,57.4,22,7548,2023-09-13 15:40:42,1.08008272460938,TRUE
"MSFT230915C00285000","REGULAR","USD",2023-09-15,285,51.4,3.9300003,8.2789135,49.6,51.55,4,2384,2023-09-13 15:51:31,1.04639148681641,TRUE
"MSFT230915C00287500","REGULAR","USD",2023-09-15,287.5,46.56,0,0,47.9,49.65,1,297,2023-09-08 15:48:58,0.866212275390625,TRUE
"MSFT230915C00290000","REGULAR","USD",2023-09-15,290,45.71,3.459999,8.189346,45.45,46.55,11,4779,2023-09-13 15:35:16,0.954590297851562,TRUE
"MSFT230915C00292500","REGULAR","USD",2023-09-15,292.5,40.9,-3.6699982,-8.234234,43.2,44.6,3,404,2023-09-13 10:05:36,0.848634326171875,TRUE
"MSFT230915C00295000","REGULAR","USD",2023-09-15,295,41.43,3.880001,10.332892,40.45,41.7,23,2079,2023-09-13 13:27:31,0.5273484765625,TRUE
"MSFT230915C00297500","REGULAR","USD",2023-09-15,297.5,38.97,3.0100021,8.370418,37.9,39.3,1,243,2023-09-13 13:27:31,0.554691953125,TRUE
"MSFT230915C00300000","REGULAR","USD",2023-09-15,300,35.58,3.5800018,11.187506,35.7,36.95,320,12425,2023-09-13 15:49:43,0.686526572265625,TRUE
"MSFT230915C00302500","REGULAR","USD",2023-09-15,302.5,32.5,3.1499996,10.732536,32.85,34.45,5,227,2023-09-12 15:59:11,0.54102021484375,TRUE
"MSFT230915C00305000","REGULAR","USD",2023-09-15,305,30.5,2.83,10.227683,30.35,32.2,8,2982,2023-09-13 15:44:03,0.58008232421875,TRUE
"MSFT230915C00307500","REGULAR","USD",2023-09-15,307.5,27.11,2.210001,8.875506,28.1,29.35,5,245,2023-09-13 11:02:56,0.514653291015625,TRUE
"MSFT230915C00310000","REGULAR","USD",2023-09-15,310,26.3,3.25,14.099784,25.35,26.5,57,6600,2023-09-13 15:58:53,0.574711284179688,TRUE
"MSFT230915C00312500","REGULAR","USD",2023-09-15,312.5,22.72,2.9699993,15.0379715,22.9,24.6,39,252,2023-09-13 15:22:51,0.657229990234375,TRUE
"MSFT230915C00315000","REGULAR","USD",2023-09-15,315,20.6,3.0699997,17.512833,20.45,22.05,424,3320,2023-09-13 15:48:50,0.59570716796875,TRUE
"MSFT230915C00317500","REGULAR","USD",2023-09-15,317.5,18.65,3.25,21.103897,18,19.6,37,532,2023-09-13 15:54:30,0.551029880371094,TRUE
"MSFT230915C00320000","REGULAR","USD",2023-09-15,320,16.1,3.2300005,25.097128,15.5,17.15,768,13878,2023-09-13 15:53:50,0.504399487304688,TRUE
"MSFT230915C00322500","REGULAR","USD",2023-09-15,322.5,13.75,3.0500002,28.504675,13,14.65,213,1260,2023-09-13 15:04:12,0.448735981445312,TRUE
"MSFT230915C00325000","REGULAR","USD",2023-09-15,325,11.4,3.6099997,46.341457,10.55,12.2,485,5520,2023-09-13 15:55:51,0.398199377441406,TRUE
"MSFT230915C00327500","REGULAR","USD",2023-09-15,327.5,8.95,3.1999998,55.652172,8.2,9.85,349,2723,2023-09-13 15:59:47,0.356207609863281,TRUE
"MSFT230915C00330000","REGULAR","USD",2023-09-15,330,6.75,2.6599998,65.03667,6.65,7,2804,27560,2023-09-13 15:59:58,0.254157849121094,TRUE
"MSFT230915C00332500","REGULAR","USD",2023-09-15,332.5,4.55,1.8800001,70.41199,3.85,4.8,7693,3991,2023-09-13 15:59:32,0.219001950683594,TRUE
"MSFT230915C00335000","REGULAR","USD",2023-09-15,335,2.9,1.3400002,85.89745,2.85,2.99,25222,12520,2023-09-13 15:59:37,0.199715034179688,TRUE
"MSFT230915C00337500","REGULAR","USD",2023-09-15,337.5,1.5,0.6,66.66667,1.54,1.63,13112,7608,2023-09-13 15:59:52,0.187019848632813,FALSE
"MSFT230915C00340000","REGULAR","USD",2023-09-15,340,0.74,0.21000004,39.62265,0.65,0.85,12748,20221,2023-09-13 15:59:57,0.188484677734375,FALSE
"MSFT230915C00342500","REGULAR","USD",2023-09-15,342.5,0.33,0.07000002,26.923088,0.33,0.42,4152,5681,2023-09-13 15:59:48,0.193123303222656,FALSE
"MSFT230915C00345000","REGULAR","USD",2023-09-15,345,0.17,0.019999996,13.333329,0.16,0.19,5142,15798,2023-09-13 15:59:25,0.196785375976562,FALSE
"MSFT230915C00347500","REGULAR","USD",2023-09-15,347.5,0.1,0,0,0.09,0.11,3574,4090,2023-09-13 15:57:04,0.21289849609375,FALSE
"MSFT230915C00350000","REGULAR","USD",2023-09-15,350,0.07,0,0,0.06,0.07,1298,17136,2023-09-13 15:55:53,0.2304764453125,FALSE
"MSFT230915C00352500","REGULAR","USD",2023-09-15,352.5,0.04,0,0,0.04,0.05,302,1254,2023-09-13 15:59:23,0.2500075,FALSE
"MSFT230915C00355000","REGULAR","USD",2023-09-15,355,0.04,0,0,0.03,0.04,326,14260,2023-09-13 15:57:15,0.273444765625,FALSE
"MSFT230915C00357500","REGULAR","USD",2023-09-15,357.5,0.03,0,0,0.02,0.03,270,864,2023-09-13 15:27:15,0.29102271484375,FALSE
"MSFT230915C00360000","REGULAR","USD",2023-09-15,360,0.02,0,0,0.01,0.02,400,22090,2023-09-13 15:58:55,0.304694453125,FALSE
"MSFT230915C00365000","REGULAR","USD",2023-09-15,365,0.01,0,0,0,0.01,458,15337,2023-09-13 15:53:59,0.335944140625,FALSE
"MSFT230915C00370000","REGULAR","USD",2023-09-15,370,0.01,0,0,0,0.01,22,10627,2023-09-13 15:51:11,0.382818671875,FALSE
"MSFT230915C00375000","REGULAR","USD",2023-09-15,375,0.01,0,0,0,0.01,8,8347,2023-09-13 11:48:25,0.429693203125,FALSE
"MSFT230915C00380000","REGULAR","USD",2023-09-15,380,0.01,0,0,0,0.01,2,16742,2023-09-13 15:22:16,0.476567734375,FALSE
"MSFT230915C00385000","REGULAR","USD",2023-09-15,385,0.01,0,0,0,0.01,3,6171,2023-09-13 14:37:38,0.523442265625,FALSE
"MSFT230915C00390000","REGULAR","USD",2023-09-15,390,0.01,0,0,0,0.01,3,11533,2023-09-13 15:50:50,0.5312546875,FALSE
"MSFT230915C00395000","REGULAR","USD",2023-09-15,395,0.01,0,0,0,0.01,37,3142,2023-09-08 14:41:07,0.57812921875,FALSE
"MSFT230915C00400000","REGULAR","USD",2023-09-15,400,0.01,0,0,0,0.01,2,14022,2023-09-13 10:53:03,0.60937890625,FALSE
"MSFT230915C00405000","REGULAR","USD",2023-09-15,405,0.01,0,0,0,0.01,1,1653,2023-09-12 12:37:38,0.6562534375,FALSE
"MSFT230915C00410000","REGULAR","USD",2023-09-15,410,0.01,0,0,0,0.01,15,6983,2023-09-12 11:55:32,0.687503125,FALSE
"MSFT230915C00415000","REGULAR","USD",2023-09-15,415,0.02,0,0,0,0.01,51,1767,2023-09-05 12:06:17,0.73437765625,FALSE
"MSFT230915C00420000","REGULAR","USD",2023-09-15,420,0.01,0,0,0,0.01,3,8288,2023-09-13 10:31:00,0.7812521875,FALSE
"MSFT230915C00425000","REGULAR","USD",2023-09-15,425,0.01,0,0,0,0.01,41,1107,2023-09-08 10:09:20,0.812501875,FALSE
"MSFT230915C00430000","REGULAR","USD",2023-09-15,430,0.01,0,0,0,0.01,8,5515,2023-09-01 14:06:24,0.8437515625,FALSE
"MSFT230915C00435000","REGULAR","USD",2023-09-15,435,0.01,0,0,0,0.01,13,752,2023-09-05 09:30:10,0.87500125,FALSE
"MSFT230915C00440000","REGULAR","USD",2023-09-15,440,0.01,0,0,0,0.01,2,972,2023-09-12 12:43:04,0.9062509375,FALSE
"MSFT230915C00445000","REGULAR","USD",2023-09-15,445,0.01,0,0,0,0.01,162,1062,2023-08-17 14:20:43,0.937500625,FALSE
"MSFT230915C00450000","REGULAR","USD",2023-09-15,450,0.01,0,0,0,0.01,2,4706,2023-09-13 12:54:33,0.98437515625,FALSE
"MSFT230915C00455000","REGULAR","USD",2023-09-15,455,0.01,0,0,0,0.01,20,752,2023-09-01 15:44:22,1.03125484375,FALSE
"MSFT230915C00460000","REGULAR","USD",2023-09-15,460,0.01,0,0,0,0.01,1,2457,2023-08-21 15:45:27,1.0625046875,FALSE
