"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,222.6,-5.5,-2.411223,220.55,223.95,3,8,2023-09-12 11:04:28,4.82617584228516,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,217.05,-6.149994,-2.7553737,215.6,219,4,4,2023-09-12 15:00:11,4.70898848876953,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,212.8,-5.050003,-2.3181102,211.15,214,2,55,2023-09-12 15:54:50,4.82422271972656,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,206.2,207.95,20,262,2023-08-24 15:29:04,4.04297369628906,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,206.15,0,0,201.15,203.55,9,273,2023-09-11 11:14:01,4.25391093261719,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,199.49,0,0,195.85,198.7,98,278,2023-09-08 14:42:29,4.01172373535156,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,178.22,0,0,185,188.85,1,77,2023-08-22 13:20:10,3.18750203125,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,176.35,0,0,179.75,183.65,1,43,2023-08-29 10:17:10,4.46680129150391,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,176.95,0,0,157.5,159.5,1,183,2023-07-24 10:31:57,1e-05,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,6.1572288659668,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,179.2,0,0,135,139,2,451,2023-07-19 10:33:15,1e-05,TRUE
"MSFT230915C00185000","REGULAR","USD",2023-09-15,185,147.45,9.599991,6.9640846,145.6,148.8,1,266,2023-09-12 11:23:13,2.64648775878906,TRUE
"MSFT230915C00190000","REGULAR","USD",2023-09-15,190,141.55,0,0,140.6,142.55,2,213,2023-09-06 13:47:09,2.78613584716797,TRUE
"MSFT230915C00195000","REGULAR","USD",2023-09-15,195,134.35,0,0,135.55,139,3,42,2023-08-31 10:44:58,2.49023814941406,TRUE
"MSFT230915C00200000","REGULAR","USD",2023-09-15,200,136.06,4.5599976,3.4676785,130.6,133.75,1,4169,2023-09-12 09:52:42,2.30664485839844,TRUE
"MSFT230915C00205000","REGULAR","USD",2023-09-15,205,112,0,0,125.45,128.7,3,128,2023-08-18 15:24:57,2.11719220703125,TRUE
