"Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
11,"MSFT230915C00160000",169.55,172.5,11,125,-31.399994,-15.209492,2023-09-15 09:34:50,175.05,7.08203239746094,TRUE,160,FALSE,4.12500484375,0.01,2023-08-29 13:21:05,0,0,2077,3,0.01,0,"MSFT230915P00160000"
12,"MSFT230915C00165000",78.85,82.25,19,279,0,0,2022-12-14 14:47:16,98.57,1e-05,TRUE,165,FALSE,3.93750015625,0.01,2023-08-30 14:24:07,0,0,1242,2,0.01,0,"MSFT230915P00165000"
13,"MSFT230915C00170000",159.6,160.85,5,156,-3.25,-1.9792937,2023-09-15 15:34:54,160.95,3.750000625,TRUE,170,FALSE,3.750000625,0.01,2023-08-29 13:28:07,0,0,1712,20,0.01,0,"MSFT230915P00170000"
14,"MSFT230915C00175000",154.5,157.5,5,152,-2.1399994,-1.3178147,2023-09-15 09:38:07,160.25,6.25976780029297,TRUE,175,FALSE,3.6250009375,0.01,2023-08-18 15:45:34,0,0,3248,5,0.01,0,"MSFT230915P00175000"
15,"MSFT230915C00180000",149.55,152.55,15,449,-6.5200043,-4.1065717,2023-09-15 12:00:31,152.25,6.07422115722656,TRUE,180,FALSE,3.50000125,0.01,2023-08-22 14:57:59,0,0,2395,1,0.01,0,"MSFT230915P00180000"
16,"MSFT230915C00185000",144.6,146.65,3,253,-0.05000305,-0.03391187,2023-09-15 12:24:01,147.4,5.21094098632812,TRUE,185,FALSE,3.3750015625,0.01,2023-08-15 12:34:14,0,0,1664,2,0.01,0,"MSFT230915P00185000"
17,"MSFT230915C00190000",139.7,142.45,12,211,0.34999084,0.24725597,2023-09-15 11:34:16,141.9,5.62304984619141,TRUE,190,FALSE,3.18750203125,0.01,2023-08-31 14:29:49,0,0,2733,20,0.01,0,"MSFT230915P00190000"
18,"MSFT230915C00195000",134.55,137.55,3,41,1.0599976,0.7889821,2023-09-15 09:34:20,135.41,5.36328454589844,TRUE,195,FALSE,3.0000025,0.01,2023-09-06 11:06:33,0,0,1506,5,0.01,0,"MSFT230915P00195000"
19,"MSFT230915C00200000",129.55,130.9,16,4152,-5.949997,-4.358972,2023-09-15 15:51:07,130.55,2.8750028125,TRUE,200,FALSE,2.8750028125,0.01,2023-09-15 11:07:13,0,0,7718,1,0.01,0,"MSFT230915P00200000"
20,"MSFT230915C00205000",124.55,127.5,7,93,13.75,12.276786,2023-09-15 15:51:07,125.75,4.88867576416016,TRUE,205,FALSE,2.750003125,0.01,2023-09-05 11:17:15,0,0,3117,26,0.01,0,"MSFT230915P00205000"
21,"MSFT230915C00210000",119.55,120.9,7,454,3.5999985,3.0037534,2023-09-15 10:22:16,123.45,2.6250034375,TRUE,210,FALSE,2.6250034375,0.01,2023-09-05 11:16:49,0,0,5550,2,0.01,0,"MSFT230915P00210000"
22,"MSFT230915C00215000",114.55,115.95,6,2645,-4.119995,-3.4471176,2023-09-15 15:50:25,115.4,2.9218776953125,TRUE,215,FALSE,2.50000375,0.01,2023-09-07 15:52:41,0,0,2871,10,0.01,0,"MSFT230915P00215000"
23,"MSFT230915C00220000",109.55,111,8,195,-9.599998,-7.999999,2023-09-15 15:50:25,110.4,2.9531276171875,TRUE,220,FALSE,2.3750040625,0.01,2023-09-15 11:26:10,0,0,4608,1,0.01,0,"MSFT230915P00220000"
24,"MSFT230915C00225000",104.6,107.35,13,5841,-8.049995,-7.1113033,2023-09-15 14:43:45,105.15,4.00781749023438,TRUE,225,FALSE,2.250004375,0.01,2023-09-11 13:47:18,0,0,8205,30,0.01,0,"MSFT230915P00225000"
25,"MSFT230915C00230000",99.55,100.9,15,1060,-9.279999,-8.480306,2023-09-15 15:50:12,100.15,2.1250046875,TRUE,230,FALSE,2.1250046875,0.01,2023-09-13 14:49:07,0,0,5044,4,0.01,0,"MSFT230915P00230000"
26,"MSFT230915C00235000",94.65,95.9,19,4116,-9.169998,-8.752504,2023-09-15 15:52:20,95.6,2.50781623046875,TRUE,235,FALSE,0.500005,0.01,2023-09-08 15:58:27,0,0,8589,88,0,0,"MSFT230915P00235000"
27,"MSFT230915C00240000",89.6,90.75,33,1457,-8.050003,-8.160165,2023-09-15 15:52:20,90.6,3.218751953125,TRUE,240,FALSE,1.875000625,0.01,2023-09-08 15:30:22,0,0,6796,33,0.01,0,"MSFT230915P00240000"
28,"MSFT230915C00245000",84.6,85.8,16,1478,-9.230003,-9.733211,2023-09-15 15:52:20,85.6,3.08593978515625,TRUE,245,FALSE,1.78125109375,0.01,2023-09-08 15:23:20,0,0,5492,103,0.01,0,"MSFT230915P00245000"
29,"MSFT230915C00250000",78.95,80.95,20,3485,-9.530006,-10.604213,2023-09-15 15:54:57,80.34,3.03320554199219,TRUE,250,FALSE,1.6875015625,0.01,2023-09-13 09:41:15,0,0,11261,1,0.01,0,"MSFT230915P00250000"
30,"MSFT230915C00255000",74.6,75.9,37,1505,-8.489998,-10.126429,2023-09-15 15:50:24,75.35,1.828125859375,TRUE,255,FALSE,1.5625021875,0.01,2023-09-13 14:47:59,0,0,8695,6,0.01,0,"MSFT230915P00255000"
31,"MSFT230915C00260000",69.5,71.1,39,3035,-8.900002,-11.1180525,2023-09-15 15:29:12,71.15,1.90625046875,TRUE,260,FALSE,1.4375028125,0.01,2023-09-14 12:55:53,0,0,11678,1,0.01,0,"MSFT230915P00260000"
32,"MSFT230915C00265000",64.6,65.95,26,1518,-7.5999985,-10.354221,2023-09-15 15:51:29,65.8,1.69140779296875,TRUE,265,FALSE,0.500005,0.01,2023-09-14 15:58:28,0,0,10301,1,0,0,"MSFT230915P00265000"
33,"MSFT230915C00270000",59.5,60.95,60,3658,-8.049999,-11.692083,2023-09-15 15:51:29,60.8,1.25000375,TRUE,270,FALSE,1.25000375,0.01,2023-09-15 12:31:01,0,0,4777,3,0.01,0,"MSFT230915P00270000"
34,"MSFT230915C00275000",54.65,55.9,56,2585,-8.220001,-12.914377,2023-09-15 15:56:11,55.43,1.43359658203125,TRUE,275,FALSE,1.125004375,0.01,2023-09-15 14:22:03,0,0,5765,1,0.01,0,"MSFT230915P00275000"
35,"MSFT230915C00280000",49.65,50.9,34,7502,-8.369999,-14.225015,2023-09-15 15:55:15,50.47,1.30859720703125,TRUE,280,FALSE,1.03125484375,0.01,2023-09-15 14:06:20,0,0,5656,30,0.01,0,"MSFT230915P00280000"
36,"MSFT230915C00285000",43.95,46.55,58,2370,-8.280003,-15.367487,2023-09-15 15:58:00,45.6,1.1015669921875,TRUE,285,FALSE,0.937500625,0.01,2023-09-15 12:31:30,0,0,4643,1,0.01,0,"MSFT230915P00285000"
37,"MSFT230915C00287500",42.3,43.35,6,297,-2.5100021,-5.3908978,2023-09-15 13:43:05,44.05,1.21875390625,TRUE,287.5,FALSE,0.87500125,0.01,2023-09-15 14:50:35,0,0,571,11,0.01,0,"MSFT230915P00287500"
38,"MSFT230915C00290000",39.7,42.45,119,4744,-8.199997,-16.786076,2023-09-15 15:35:28,40.65,1.68652500488281,TRUE,290,FALSE,0.812501875,0.01,2023-09-15 15:08:43,0,0,5455,105,0.01,0,"MSFT230915P00290000"
39,"MSFT230915C00292500",37.1,38.4,10,405,-7.1299973,-15.550703,2023-09-15 15:31:24,38.72,0.9257819921875,TRUE,292.5,FALSE,1.68652500488281,0.01,2023-09-15 11:27:24,0,0,557,4,2.13,0,"MSFT230915P00292500"
40,"MSFT230915C00295000",34.6,35.95,49,2052,-8.799999,-19.999998,2023-09-15 15:48:34,35.2,0.9335944140625,TRUE,295,FALSE,0.7187528125,0.02,2023-09-15 15:59:15,100,0.01,4678,16,0.01,0,"MSFT230915P00295000"
41,"MSFT230915C00297500",32.2,33.4,7,244,-4.5699997,-11.726968,2023-09-15 11:40:30,34.4,0.9179695703125,TRUE,297.5,FALSE,0.67187828125,0.01,2023-09-14 14:34:34,0,0,1150,1,0.01,0,"MSFT230915P00297500"
42,"MSFT230915C00300000",29.6,31.7,646,12326,-8.369999,-21.700802,2023-09-15 15:57:00,30.2,1.14160585449219,TRUE,300,FALSE,0.62500375,0.05,2023-09-15 15:59:15,400,0.04,21433,80,0.01,0,"MSFT230915P00300000"
43,"MSFT230915C00302500",27.1,29,9,220,-5.580002,-15.359211,2023-09-15 10:03:09,30.75,1.00586434570312,TRUE,302.5,FALSE,0.57812921875,0.01,2023-09-15 12:35:38,0,0,1466,13,0.01,0,"MSFT230915P00302500"
44,"MSFT230915C00305000",24.6,26,248,2960,-8.59,-25.235018,2023-09-15 15:39:56,25.45,0.726565234375,TRUE,305,FALSE,0.5312546875,0.01,2023-09-15 15:44:17,-50,-0.01,8177,130,0.01,0,"MSFT230915P00305000"
45,"MSFT230915C00307500",22.1,24.8,9,245,-4.1100006,-15.1604595,2023-09-15 15:50:40,23,1.02441894042969,TRUE,307.5,FALSE,0.507817421875,0.01,2023-09-15 11:31:20,-50,-0.01,1718,129,0.01,0,"MSFT230915P00307500"
46,"MSFT230915C00310000",18.95,20.95,263,6526,-8.349998,-28.912739,2023-09-15 15:50:40,20.53,0.936524072265625,TRUE,310,FALSE,0.45313046875,0.01,2023-09-15 15:31:43,0,0,12242,398,0.01,0,"MSFT230915P00310000"
47,"MSFT230915C00312500",17.05,18.5,27,257,-4.92,-21.65493,2023-09-15 12:55:02,17.8,0.50195810546875,TRUE,312.5,FALSE,0.4062559375,0.01,2023-09-15 14:36:45,-50,-0.01,3269,132,0.01,0,"MSFT230915P00312500"
48,"MSFT230915C00315000",14.65,15.9,291,3186,-8.400001,-35.44304,2023-09-15 15:39:56,15.3,0.741701801757812,TRUE,315,FALSE,0.351568984375,0.01,2023-09-15 15:42:37,0,0,9162,262,0.01,0,"MSFT230915P00315000"
49,"MSFT230915C00317500",12.15,13.4,25,515,-8.599999,-40.186916,2023-09-15 15:39:56,12.8,0.65039412109375,TRUE,317.5,FALSE,0.29688203125,0.01,2023-09-15 15:31:29,-66.66667,-0.02,5014,450,0.01,0,"MSFT230915P00317500"
50,"MSFT230915C00320000",9.6,10.95,700,13683,-8.36,-44.468082,2023-09-15 15:58:51,10.44,0.570316796875,TRUE,320,FALSE,0.2461012890625,0.01,2023-09-15 15:50:06,-50,-0.01,19242,883,0.01,0,"MSFT230915P00320000"
51,"MSFT230915C00322500",7.15,8.45,451,1242,-8.299999,-50.920242,2023-09-15 15:57:14,8,0.4726615234375,TRUE,322.5,FALSE,0.1914143359375,0.01,2023-09-15 15:54:40,-66.66667,-0.02,3475,998,0.01,0,"MSFT230915P00322500"
52,"MSFT230915C00325000",5.1,7.15,497,5009,-8.58,-61.771057,2023-09-15 15:59:35,5.31,0.586429916992187,TRUE,325,FALSE,0.1367273828125,0.01,2023-09-15 15:57:08,-75,-0.03,11854,3513,0.01,0,"MSFT230915P00325000"
53,"MSFT230915C00327500",2.33,3.35,827,2594,-8.139999,-72.41992,2023-09-15 15:54:10,3.1,0.239509558105469,TRUE,327.5,FALSE,0.07813421875,0.01,2023-09-15 15:58:48,-79.99999,-0.04,4759,4958,0.01,0,"MSFT230915P00327500"
54,"MSFT230915C00330000",0.05,0.5,13962,26182,-8.49,-96.25851,2023-09-15 15:59:59,0.33,0.0551852294921875,TRUE,330,FALSE,0.0275976147460937,0.08,2023-09-15 15:59:59,-11.111116,-0.010000005,17574,21802,0.1,0.03,"MSFT230915P00330000"
55,"MSFT230915C00332500",0,0.01,28465,3396,-6.6699996,-99.850296,2023-09-15 15:57:06,0.01,0.0664155859375,FALSE,332.5,TRUE,0.188484677734375,1.98,2023-09-15 15:58:28,1064.7059,1.8100001,4833,14286,2.75,2,"MSFT230915P00332500"
56,"MSFT230915C00335000",0,0.01,22447,9580,-4.14,-99.75903,2023-09-15 15:59:21,0.01,0.12500875,FALSE,335,TRUE,0.323248955078125,4.68,2023-09-15 15:59:59,1014.28564,4.2599998,9076,9715,5.4,4.2,"MSFT230915P00335000"
57,"MSFT230915C00337500",0,0.01,7540,7023,-2.26,-99.55947,2023-09-15 15:57:00,0.01,0.179695703125,FALSE,337.5,TRUE,0.453618745117187,7.15,2023-09-15 15:57:00,600.9804,6.13,3747,2442,8.05,6.4,"MSFT230915P00337500"
58,"MSFT230915C00340000",0,0.01,9369,20181,-0.98,-98,2023-09-15 15:59:46,0.02,0.2304764453125,FALSE,340,TRUE,0.534672622070313,9.53,2023-09-15 15:58:58,325.4464,7.29,7849,2021,10.5,9.05,"MSFT230915P00340000"
59,"MSFT230915C00342500",0,0.01,2754,8237,-0.37,-97.36842,2023-09-15 15:59:46,0.01,0.2812571875,FALSE,342.5,TRUE,0.622074091796875,11.95,2023-09-15 15:54:40,202.53165,8,2528,250,13,11.45,"MSFT230915P00342500"
60,"MSFT230915C00345000",0,0.01,3110,18740,-0.120000005,-85.71429,2023-09-15 15:59:15,0.02,0.32813171875,FALSE,345,TRUE,0.719729365234375,14.53,2023-09-15 15:47:33,116.86567,7.83,2849,135,15.55,13.9,"MSFT230915P00345000"
61,"MSFT230915C00347500",0,0.01,669,5256,-0.07,-87.5,2023-09-15 15:15:35,0.01,0.37500625,FALSE,347.5,TRUE,0.72070591796875,15.55,2023-09-15 10:42:41,100.64516,7.8,131,5,17.8,16.7,"MSFT230915P00347500"
62,"MSFT230915C00350000",0,0.01,826,16834,-0.04,-79.99999,2023-09-15 15:59:24,0.01,0.42188078125,FALSE,350,TRUE,0.863770893554688,19.65,2023-09-15 15:00:03,72.36842,8.25,1722,39,20.5,18.6,"MSFT230915P00350000"
63,"MSFT230915C00352500",0,0.01,160,1455,-0.02,-66.66667,2023-09-15 15:01:57,0.01,0.4687553125,FALSE,352.5,TRUE,0.93945373046875,14,2023-09-14 14:24:32,0,0,84,94,23,20.4,"MSFT230915P00352500"
64,"MSFT230915C00355000",0,0.01,148,13966,-0.01,-50,2023-09-15 15:39:55,0.01,0.51562984375,FALSE,355,TRUE,0.6132851171875,22.95,2023-09-15 11:51:30,39.93903,6.550001,248,2,26.05,23.6,"MSFT230915P00355000"
65,"MSFT230915C00357500",0,0.01,31,1075,0,0,2023-09-15 12:32:58,0.01,0.51562984375,FALSE,357.5,TRUE,1.06641091796875,21.95,2023-09-13 15:31:47,0,0,12,95,27.95,25.05,"MSFT230915P00357500"
66,"MSFT230915C00360000",0,0.01,95,21961,0,0,2023-09-15 15:30:24,0.01,0.562504375,FALSE,360,TRUE,1.11621535644531,27.14,2023-09-15 09:59:45,31.237906,6.459999,11,1,30.4,29,"MSFT230915P00360000"
67,"MSFT230915C00365000",0,0,49,15543,0,0,2023-09-15 14:47:18,0.01,0.500005,FALSE,365,TRUE,1.203128984375,33.7,2023-09-15 13:34:06,7.8400025,2.4500008,1,5,35.3,32.2,"MSFT230915P00365000"
68,"MSFT230915C00370000",0,0.01,3,10568,0,0,2023-09-15 13:43:23,0.01,0.7187528125,FALSE,370,TRUE,1.40234673828125,33,2023-09-12 11:37:22,-8.839781,-3.2000008,3,1,40.45,37.65,"MSFT230915P00370000"
69,"MSFT230915C00375000",0,0,4,8338,0,0,2023-09-15 13:11:27,0.01,0.500005,FALSE,375,TRUE,1.77050895996094,40.29,2023-09-08 12:31:56,0,0,0,6,46.05,43.35,"MSFT230915P00375000"
70,"MSFT230915C00380000",0,0.01,3,16740,0,0,2023-09-15 15:15:10,0.01,0.87500125,FALSE,380,TRUE,1.56933809082031,59.15,2023-08-16 15:06:08,0,0,0,2290,50.3,48.5,"MSFT230915P00380000"
71,"MSFT230915C00385000",0,0.01,3,6169,0,0,2023-09-14 12:57:37,0.01,0.937500625,FALSE,385,TRUE,1.68457188964844,58.02,2023-08-29 15:03:27,0,0,0,1,55.3,53.35,"MSFT230915P00385000"
72,"MSFT230915C00390000",0,0.01,35,11533,0,0,2023-09-15 12:12:52,0.01,1.03125484375,FALSE,390,TRUE,1.85742258789062,58.8,2023-09-06 14:04:16,0,0,0,2,60.4,59,"MSFT230915P00390000"
73,"MSFT230915C00395000",0,0.01,1,3142,0,0,2023-09-14 10:34:03,0.01,1.09375453125,FALSE,395,TRUE,1.99902344238281,66.25,2023-08-23 14:17:00,0,0,0,5,65.45,62.55,"MSFT230915P00395000"
74,"MSFT230915C00400000",0,0.01,25,14014,0,0,2023-09-15 13:46:09,0.01,1.15625421875,FALSE,400,TRUE,2.0468798828125,69,2023-08-23 15:38:49,-4.6302676,-3.3499985,1,2,70.35,68.35,"MSFT230915P00400000"
75,"MSFT230915C00405000",0,0.01,1,1653,0,0,2023-09-12 12:37:38,0.01,1.25000375,FALSE,405,TRUE,2.11719220703125,71.39,2023-09-05 14:32:02,0,0,0,2,75.3,74.05,"MSFT230915P00405000"
76,"MSFT230915C00410000",0,0.01,5,6978,0,0,2023-09-14 12:56:23,0.01,1.3125034375,FALSE,410,TRUE,2.32226981933594,79,2023-09-15 14:10:31,-7.8931994,-6.7699966,0,2,80.45,77.45,"MSFT230915P00410000"
77,"MSFT230915C00415000",0,0.01,51,1767,0,0,2023-09-05 12:06:17,0.02,1.375003125,FALSE,415,TRUE,4.33936004455566,78.55,2023-07-26 15:09:47,0,0,0,58,93.2,90.15,"MSFT230915P00415000"
78,"MSFT230915C00420000",0,0.01,3,8285,0,0,2023-09-13 10:31:00,0.01,1.4375028125,FALSE,420,TRUE,2.41797270507812,88.11,2023-09-15 11:54:00,6.994538,5.760002,0,10,90.3,89.05,"MSFT230915P00420000"
79,"MSFT230915C00425000",0,0.01,41,1107,0,0,2023-09-08 10:09:20,0.01,1.5000025,FALSE,425,TRUE,2.55273799316406,98.65,2023-08-29 10:17:28,0,0,0,53,95.35,92.4,"MSFT230915P00425000"
80,"MSFT230915C00430000",0,0.01,8,5515,0,0,2023-09-01 14:06:24,0.01,1.5625021875,FALSE,430,TRUE,2.6093784765625,100,2023-09-15 14:51:57,5.263158,5,2,2,100.3,99.05,"MSFT230915P00430000"
81,"MSFT230915C00435000",0,0.01,13,752,0,0,2023-09-05 09:30:10,0.01,1.625001875,FALSE,435,TRUE,2.74219064453125,103.21,2023-09-06 15:48:30,0,0,0,2,105.35,104.05,"MSFT230915P00435000"
82,"MSFT230915C00440000",0,0.01,2,972,0,0,2023-09-12 12:43:04,0.01,1.6875015625,FALSE,440,TRUE,5.08984738769531,104.13,2023-07-26 15:28:31,0,0,0,17,118.95,115.1,"MSFT230915P00440000"
83,"MSFT230915C00445000",0,0.01,162,1062,0,0,2023-08-17 14:20:43,0.01,1.75000125,FALSE,445,TRUE,2.88281529296875,110,2023-09-13 15:07:06,0,0,0,1,115.3,114.05,"MSFT230915P00445000"
84,"MSFT230915C00450000",0,0.01,2,4708,0,0,2023-09-13 12:54:33,0.01,1.8125009375,FALSE,450,TRUE,3.44629044677734,114.17,2023-09-13 14:59:48,0,0,0,2,121,117.6,"MSFT230915P00450000"
85,"MSFT230915C00455000",0,0.01,20,752,0,0,2023-09-01 15:44:22,0.01,1.875000625,FALSE,455,TRUE,3.00781498046875,123,2023-09-12 15:00:11,0,0,0,1,125.25,123.3,"MSFT230915P00455000"
86,"MSFT230915C00460000",0,0.01,1,2457,0,0,2023-08-21 15:45:27,0.01,1.9375003125,FALSE,460,TRUE,3.23047067382812,140.15,2023-08-21 12:32:11,0,0,0,1,130.4,128.45,"MSFT230915P00460000"
87,"MSFT230915C00465000",0,0.01,20,2234,0,0,2023-08-28 13:05:40,0.01,1.96875015625,FALSE,465,TRUE,3.72851630371094,129,2023-09-15 09:34:11,1.9359913,2.449997,0,4,136,133.35,"MSFT230915P00465000"
88,"MSFT230915C00470000",0,0.01,1,207,0,0,2023-09-12 09:41:43,0.01,2.031254921875,FALSE,470,TRUE,3.40039212402344,147.48,2023-08-22 15:29:57,0,0,0,2,140.4,138.5,"MSFT230915P00470000"
89,"MSFT230915C00475000",0,0.01,1,1496,0,0,2023-09-11 09:30:11,0.01,2.06250484375,FALSE,475,TRUE,3.08593978515625,152.48,2023-08-16 15:46:06,0,0,0,NA,146.1,144,"MSFT230915P00475000"
90,"MSFT230915C00480000",0,0,3,481,0,0,2023-09-11 10:50:01,0.01,0.500005,FALSE,480,TRUE,3.51757933105469,157.48,2023-08-16 15:46:08,0,0,0,NA,150.35,147.85,"MSFT230915P00480000"
91,"MSFT230915C00485000",0,0.01,51,259,0,0,2023-08-14 10:42:24,0.01,2.18750453125,FALSE,485,TRUE,3.5468761328125,148.3,2023-08-16 15:46:11,-8.82262,-14.349991,0,4,155.3,153.45,"MSFT230915P00485000"
92,"MSFT230915C00490000",0,0.01,1,415,0,0,2023-08-31 11:20:55,0.03,2.250004375,FALSE,490,TRUE,3.67578206054688,167.67,2023-08-16 15:46:11,0,0,0,217,160.35,159,"MSFT230915P00490000"
93,"MSFT230915C00495000",0,0.01,52,1092,0,0,2023-08-14 12:43:26,0.01,2.31250421875,FALSE,495,TRUE,3.84765663085938,159.25,2023-08-23 10:06:36,-5.38855,-9.070007,0,8,165.45,164.05,"MSFT230915P00495000"
94,"MSFT230915C00500000",0,0.01,1,2515,0,0,2023-09-01 09:30:09,0.01,2.3750040625,FALSE,500,TRUE,3.83007854980469,176.6,2023-08-16 14:39:22,0,0,0,145,170.35,168.95,"MSFT230915P00500000"
95,"MSFT230915C00505000",0,0.01,12,451,0,0,2023-08-23 09:39:22,0.01,2.3750040625,FALSE,505,TRUE,3.85156287109375,181.5,2023-08-16 14:39:22,0,0,0,NA,175.3,172.7,"MSFT230915P00505000"
96,"MSFT230915C00510000",0,0.01,98,102,0,0,2023-08-14 10:29:55,0.01,2.43750390625,FALSE,510,TRUE,3.97851567871094,186.15,2023-08-16 14:39:22,0,0,0,NA,180.35,177.85,"MSFT230915P00510000"
97,"MSFT230915C00515000",0,0.01,118,235,0,0,2023-08-14 10:29:18,0.01,2.50000375,FALSE,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"MSFT230915C00520000",0,0,9,166,0,0,2023-08-23 09:39:29,0.01,0.500005,FALSE,520,TRUE,6.59716972229004,172.75,2023-07-25 11:15:28,0,0,0,NA,196.45,195.6,"MSFT230915P00520000"
99,"MSFT230915C00525000",0,0,1,29,0,0,2023-09-14 09:30:14,0.01,0.500005,FALSE,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"MSFT230915C00530000",0,0.01,3,64,0,0,2023-08-07 10:21:44,0.01,2.6250034375,FALSE,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,"MSFT230915C00535000",0,2.13,3,8,0,0,2023-07-25 15:57:55,0.13,4.77441809448242,FALSE,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"MSFT230915C00540000",0,0.01,4,306,0,0,2023-09-11 14:57:32,0.01,2.750003125,FALSE,540,TRUE,4.60547299316406,204.4,2023-09-13 12:32:15,0,0,0,1,210.55,208.9,"MSFT230915P00540000"
