"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915P00330000","REGULAR","USD",2023-09-15,330,0.75,-1.11,-59.67742,0.68,0.79,5230,19575,2023-09-11 15:59:59,0.216316430664062,FALSE
"MSFT230915P00332500","REGULAR","USD",2023-09-15,332.5,1.16,-1.5600001,-57.352943,1.12,1.28,3902,3341,2023-09-11 15:59:56,0.211677805175781,FALSE
"MSFT230915P00335000","REGULAR","USD",2023-09-15,335,1.85,-1.9,-50.666664,1.76,2.08,7511,8165,2023-09-11 15:59:49,0.213020565185547,FALSE
"MSFT230915P00337500","REGULAR","USD",2023-09-15,337.5,2.78,-2.47,-47.047623,2.73,2.91,4724,2099,2023-09-11 15:59:55,0.198250205078125,FALSE
"MSFT230915P00340000","REGULAR","USD",2023-09-15,340,4.02,-3.0300002,-42.978725,3.9,4.1,2564,8231,2023-09-11 15:57:58,0.186775710449219,TRUE
"MSFT230915P00342500","REGULAR","USD",2023-09-15,342.5,5.65,-3.2999997,-36.871506,4.85,6.4,1030,944,2023-09-11 15:59:00,0.231697136230469,TRUE
"MSFT230915P00345000","REGULAR","USD",2023-09-15,345,7.73,-3.6100001,-31.834215,7.4,8.35,135,3497,2023-09-11 15:58:07,0.240119903564453,TRUE
"MSFT230915P00347500","REGULAR","USD",2023-09-15,347.5,9.95,-3.6500006,-26.83824,8.95,10.55,111,65,2023-09-11 15:47:18,0.257575783691406,TRUE
"MSFT230915P00350000","REGULAR","USD",2023-09-15,350,12.19,-3.8100004,-23.812502,11.3,12.85,206,3648,2023-09-11 15:29:16,0.276618562011719,TRUE
"MSFT230915P00352500","REGULAR","USD",2023-09-15,352.5,14.46,-4.4900007,-23.693933,13.7,15.3,47,55,2023-09-11 14:13:31,0.307868249511719,TRUE
"MSFT230915P00355000","REGULAR","USD",2023-09-15,355,17.5,-2.9500008,-14.425431,16.55,17.25,4,302,2023-09-11 14:07:09,0.249519223632812,TRUE
"MSFT230915P00357500","REGULAR","USD",2023-09-15,357.5,19.52,-7.4799995,-27.703703,18.7,21.55,7,13,2023-09-11 14:13:18,0.516240189208984,TRUE
"MSFT230915P00360000","REGULAR","USD",2023-09-15,360,26.04,0,0,20.95,22.75,4,11,2023-09-08 15:08:55,0.403570417480469,TRUE
"MSFT230915P00365000","REGULAR","USD",2023-09-15,365,31.25,0,0,25.3,27.9,1,1,2023-09-05 15:10:55,0.490727749023438,TRUE
"MSFT230915P00370000","REGULAR","USD",2023-09-15,370,35.5,0,0,30.9,32.8,4,11,2023-09-08 15:50:54,0.536625727539063,TRUE
"MSFT230915P00375000","REGULAR","USD",2023-09-15,375,40.29,0,0,36.05,37.75,6,0,2023-09-08 12:31:56,0.586429916992187,TRUE
"MSFT230915P00380000","REGULAR","USD",2023-09-15,380,59.15,0,0,41,42.85,2290,0,2023-08-16 15:06:08,0.662601030273438,TRUE
"MSFT230915P00385000","REGULAR","USD",2023-09-15,385,58.02,0,0,46,48.05,1,0,2023-08-29 15:03:27,0.755617678222656,TRUE
"MSFT230915P00390000","REGULAR","USD",2023-09-15,390,58.8,0,0,50.85,53.7,2,0,2023-09-06 14:04:16,0.60937890625,TRUE
"MSFT230915P00395000","REGULAR","USD",2023-09-15,395,66.25,0,0,56.2,57.9,5,0,2023-08-23 14:17:00,0.835939140625,TRUE
"MSFT230915P00400000","REGULAR","USD",2023-09-15,400,72.35,0,0,61,63.2,1,1,2023-08-23 15:38:49,0.562504375,TRUE
"MSFT230915P00405000","REGULAR","USD",2023-09-15,405,71.39,0,0,66.1,67.9,2,0,2023-09-05 14:32:02,0.938233039550781,TRUE
"MSFT230915P00410000","REGULAR","USD",2023-09-15,410,85.77,0,0,71.05,72.95,2,0,2023-08-28 13:31:40,0.999023447265625,TRUE
"MSFT230915P00415000","REGULAR","USD",2023-09-15,415,78.55,0,0,90.15,93.2,58,0,2023-07-26 15:09:47,2.4334755960083,TRUE
"MSFT230915P00420000","REGULAR","USD",2023-09-15,420,82.35,0,0,95.15,98,1,0,2023-07-27 11:31:42,2.49768441986084,TRUE
"MSFT230915P00425000","REGULAR","USD",2023-09-15,425,98.65,0,0,86.45,87.8,53,0,2023-08-29 10:17:28,0.7773459765625,TRUE
"MSFT230915P00430000","REGULAR","USD",2023-09-15,430,98.2,0,0,91.15,93,2,2,2023-09-06 15:48:30,0.70312796875,TRUE
"MSFT230915P00435000","REGULAR","USD",2023-09-15,435,103.21,0,0,95.65,97.75,2,0,2023-09-06 15:48:30,1.17627364990234,TRUE
"MSFT230915P00440000","REGULAR","USD",2023-09-15,440,104.13,0,0,115.1,118.95,17,0,2023-07-26 15:28:31,2.80273736816406,TRUE
"MSFT230915P00445000","REGULAR","USD",2023-09-15,445,109.13,0,0,120.25,123.95,8,0,2023-07-26 15:28:35,2.87256141235352,TRUE
"MSFT230915P00450000","REGULAR","USD",2023-09-15,450,126.23,0,0,111.25,112.8,162,0,2023-08-22 10:31:47,1.31738622558594,TRUE
"MSFT230915P00455000","REGULAR","USD",2023-09-15,455,130.53,0,0,115.85,118.1,4,0,2023-08-22 10:28:29,1.44336215820313,TRUE
"MSFT230915P00460000","REGULAR","USD",2023-09-15,460,140.15,0,0,120.95,122.75,1,0,2023-08-21 12:32:11,1.38183902832031,TRUE
"MSFT230915P00465000","REGULAR","USD",2023-09-15,465,126.55,0,0,135.2,139,NA,0,2023-07-05 13:34:44,2.68921226135254,TRUE
"MSFT230915P00470000","REGULAR","USD",2023-09-15,470,147.48,0,0,130.95,133.15,2,0,2023-08-22 15:29:57,1.57959194580078,TRUE
"MSFT230915P00475000","REGULAR","USD",2023-09-15,475,152.48,0,0,135.75,137.65,NA,0,2023-08-16 15:46:06,1.45996363769531,TRUE
"MSFT230915P00480000","REGULAR","USD",2023-09-15,480,157.48,0,0,141.15,142.9,NA,0,2023-08-16 15:46:08,1.58496301269531,TRUE
"MSFT230915P00485000","REGULAR","USD",2023-09-15,485,162.65,0,0,146.2,148.1,22,0,2023-08-16 15:46:11,1.19922275390625,TRUE
"MSFT230915P00490000","REGULAR","USD",2023-09-15,490,167.67,0,0,150.6,152.85,217,0,2023-08-16 15:46:11,1.64257991210937,TRUE
"MSFT230915P00495000","REGULAR","USD",2023-09-15,495,168.32,0,0,155.6,157.5,4,0,2023-08-23 10:06:36,1.53418201660156,TRUE
"MSFT230915P00500000","REGULAR","USD",2023-09-15,500,176.6,0,0,161,162.85,145,0,2023-08-16 14:39:22,1.71386861816406,TRUE
"MSFT230915P00505000","REGULAR","USD",2023-09-15,505,181.5,0,0,165.55,167.9,NA,0,2023-08-16 14:39:22,1.76660272949219,TRUE
"MSFT230915P00510000","REGULAR","USD",2023-09-15,510,186.15,0,0,170.75,173.1,NA,0,2023-08-16 14:39:22,1.86669988525391,TRUE
"MSFT230915P00520000","REGULAR","USD",2023-09-15,520,172.75,0,0,195.6,196.45,NA,0,2023-07-25 11:15:28,3.60669043640137,TRUE
"MSFT230915P00540000","REGULAR","USD",2023-09-15,540,212.5,0,0,200.4,202.85,NA,0,2023-08-29 10:37:35,1.98144540527344,TRUE
