"Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
28,"MSFT230915C00245000",83.85,86.8,11,1483,0,0,2023-09-05 15:58:36,89.31,0.969726865234375,TRUE,245,FALSE,0.6679720703125,0.01,2023-09-07 15:52:41,-50,-0.01,5404,21,0.03,0.01,"MSFT230915P00245000"
29,"MSFT230915C00250000",79.1,81.85,1,3518,0,0,2023-09-06 12:09:44,82.1,0.961914443359375,TRUE,250,FALSE,0.7070341796875,0.02,2023-09-07 15:37:28,0,0,11234,37,0.11,0.02,"MSFT230915P00250000"
30,"MSFT230915C00255000",73.8,76.65,1,1532,0,0,2023-09-06 10:13:23,77,0.819337744140625,TRUE,255,FALSE,0.67383138671875,0.02,2023-09-07 15:33:41,0,0,8646,75,0.15,0,"MSFT230915P00255000"
31,"MSFT230915C00260000",69.1,71.8,2,3040,0.13999939,0.19715446,2023-09-07 15:26:50,71.15,0.838868798828125,TRUE,260,FALSE,0.5664105859375,0.03,2023-09-07 15:10:54,-25,-0.01,11679,18,0.05,0.01,"MSFT230915P00260000"
32,"MSFT230915C00265000",63.8,66.35,3,1542,0,0,2023-09-06 11:19:47,67.23,0.64648791015625,TRUE,265,FALSE,0.5351608984375,0.03,2023-09-07 15:37:28,-25,-0.01,9837,63,0.05,0.02,"MSFT230915P00265000"
33,"MSFT230915C00270000",59.1,61.65,18,3759,0,0,2023-09-06 14:46:15,62.5,0.706545903320313,TRUE,270,FALSE,0.686526572265625,0.04,2023-09-07 15:41:00,0,0,4622,53,0.75,0.04,"MSFT230915P00270000"
34,"MSFT230915C00275000",53.8,56.85,25,2641,-2.1000023,-3.6553566,2023-09-07 14:45:56,55.35,0.63867548828125,TRUE,275,FALSE,0.51367673828125,0.05,2023-09-07 15:37:13,25.000006,0.010000002,5865,65,0.1,0.01,"MSFT230915P00275000"
35,"MSFT230915C00280000",49.85,51.8,28,7592,-0.8600006,-1.6583121,2023-09-07 15:52:32,51,0.686770710449219,TRUE,280,FALSE,0.52148916015625,0.06,2023-09-07 15:30:15,19.999996,0.009999998,5911,43,0.21,0.05,"MSFT230915P00280000"
36,"MSFT230915C00285000",44.2,46.7,11,2391,-0.9599991,-2.07882,2023-09-07 15:10:25,45.22,0.56055126953125,TRUE,285,FALSE,0.476567734375,0.07,2023-09-07 14:51:43,16.66667,0.010000002,4368,28,0.22,0.06,"MSFT230915P00285000"
37,"MSFT230915C00287500",42.2,43.9,21,277,-3.1500015,-6.7814884,2023-09-07 14:07:27,43.3,0.552250571289063,TRUE,287.5,FALSE,0.401373173828125,0.07,2023-09-07 15:51:09,0,0,564,8,0.1,0.06,"MSFT230915P00287500"
38,"MSFT230915C00290000",39.7,41.45,19,5033,-2.4399986,-5.6520705,2023-09-07 15:34:15,40.73,0.528325029296875,TRUE,290,FALSE,0.379889013671875,0.08,2023-09-07 15:50:44,0,0,5642,111,0.1,0.08,"MSFT230915P00290000"
39,"MSFT230915C00292500",37.2,38.95,15,385,-2.5999985,-6.4918814,2023-09-07 14:29:01,37.45,0.500249138183594,TRUE,292.5,FALSE,0.514165014648437,0.1,2023-09-07 12:53:58,25.000006,0.020000003,320,122,0.75,0.08,"MSFT230915P00292500"
40,"MSFT230915C00295000",34.75,36.45,16,2141,-1.8499985,-4.855639,2023-09-07 15:54:52,36.25,0.58398853515625,TRUE,295,FALSE,0.344733115234375,0.1,2023-09-07 15:29:58,11.111108,0.009999998,4920,705,0.12,0.1,"MSFT230915P00295000"
41,"MSFT230915C00297500",32.25,34,12,239,-1.9000015,-5.3977313,2023-09-07 14:07:20,33.3,0.55664505859375,TRUE,297.5,FALSE,0.32617861328125,0.14,2023-09-07 14:34:05,16.66667,0.020000003,827,270,0.13,0.11,"MSFT230915P00297500"
42,"MSFT230915C00300000",30,31.5,54,12552,-1.9500008,-5.8646636,2023-09-07 15:54:52,31.3,0.523930541992187,TRUE,300,FALSE,0.31055376953125,0.13,2023-09-07 15:59:55,0,0,21370,1431,0.15,0.13,"MSFT230915P00300000"
43,"MSFT230915C00302500",27.35,29.05,10,205,-0.29999924,-1.0344801,2023-09-07 14:08:26,28.7,0.495732581787109,TRUE,302.5,FALSE,0.29688203125,0.17,2023-09-07 15:31:08,13.333329,0.019999996,1152,121,0.18,0.16,"MSFT230915P00302500"
44,"MSFT230915C00305000",24.9,26.6,20,2997,-0.29000092,-1.1030844,2023-09-07 15:30:33,26,0.466924276123047,TRUE,305,FALSE,0.28321029296875,0.21,2023-09-07 15:57:44,16.666658,0.029999986,7849,1101,0.22,0.2,"MSFT230915P00305000"
45,"MSFT230915C00307500",22.45,24.2,3,236,-2.1000004,-8.235296,2023-09-07 14:13:22,23.4,0.441655974121094,TRUE,307.5,FALSE,0.27149166015625,0.25,2023-09-07 15:59:29,8.69565,0.019999996,1593,404,0.28,0.25,"MSFT230915P00307500"
46,"MSFT230915C00310000",19.4,21.7,234,6891,-1.5400009,-6.814163,2023-09-07 15:47:14,21.06,0.407110421142578,TRUE,310,FALSE,0.269050278320312,0.34,2023-09-07 15:58:21,25.925922,0.06999999,12224,1353,0.42,0.33,"MSFT230915P00310000"
47,"MSFT230915C00312500",17.65,19.35,21,241,-2.0499992,-10.098518,2023-09-07 14:50:32,18.25,0.383429017333984,TRUE,312.5,FALSE,0.248542670898438,0.44,2023-09-07 15:47:19,15.7894745,0.060000002,1822,310,0.47,0.44,"MSFT230915P00312500"
48,"MSFT230915C00315000",15.75,17,67,3316,-2.1000004,-11.413046,2023-09-07 15:45:47,16.3,0.357794508056641,TRUE,315,FALSE,0.245735081787109,0.59,2023-09-07 15:59:43,34.090904,0.14999998,9030,784,0.7,0.6,"MSFT230915P00315000"
49,"MSFT230915C00317500",13.35,14.7,54,546,-1.6999998,-10.828024,2023-09-07 15:44:33,14,0.333380689697266,TRUE,317.5,FALSE,0.233894379882812,0.79,2023-09-07 15:59:48,27.41936,0.17000002,3902,923,0.91,0.75,"MSFT230915P00317500"
50,"MSFT230915C00320000",11.15,12.55,468,17322,-2.3000002,-16.140352,2023-09-07 15:57:37,11.95,0.315070325927734,TRUE,320,FALSE,0.219734365234375,1.08,2023-09-07 15:59:29,31.707323,0.26000005,22048,2191,1.16,1.12,"MSFT230915P00320000"
51,"MSFT230915C00322500",8.8,10.15,255,976,-2.0700006,-16.88418,2023-09-07 15:54:44,10.19,0.278693736572266,TRUE,322.5,FALSE,0.213386772460938,1.51,2023-09-07 15:57:41,32.456142,0.37,2291,1106,1.62,1.56,"MSFT230915P00322500"
52,"MSFT230915C00325000",7.5,7.75,740,5530,-1.71,-18.17216,2023-09-07 15:59:54,7.7,0.239265419921875,TRUE,325,FALSE,0.20508607421875,2.15,2023-09-07 15:59:58,38.709686,0.60000014,11054,4719,2.2,2.13,"MSFT230915P00325000"
53,"MSFT230915C00327500",5.6,5.95,1183,2341,-2.4500003,-29.518074,2023-09-07 15:59:59,5.85,0.225593681640625,TRUE,327.5,FALSE,0.197761928710938,2.82,2023-09-07 15:59:18,34.285717,0.72,2488,1723,2.98,2.9,"MSFT230915P00327500"
54,"MSFT230915C00330000",4.3,4.45,4350,28404,-2.1399999,-32.72171,2023-09-07 15:59:55,4.4,0.217415052490234,FALSE,330,TRUE,0.191353301391602,3.81,2023-09-07 15:59:53,34.15493,0.97,18922,5106,4,3.85,"MSFT230915P00330000"
55,"MSFT230915C00332500",3.05,3.2,5830,2604,-1.8999999,-37.254898,2023-09-07 15:59:55,3.2,0.210823321533203,FALSE,332.5,TRUE,0.183968121337891,5.05,2023-09-07 15:59:11,32.89474,1.2500002,985,830,5.25,5.1,"MSFT230915P00332500"
56,"MSFT230915C00335000",1.97,2.17,9661,11213,-1.6500001,-44.000004,2023-09-07 15:59:59,2.1,0.203499176025391,FALSE,335,TRUE,0.181160532226562,6.45,2023-09-07 15:59:07,26.470587,1.3499999,5634,1546,6.85,5.85,"MSFT230915P00335000"
57,"MSFT230915C00337500",1.37,1.44,4067,3045,-1.3299999,-48.01444,2023-09-07 15:59:59,1.44,0.200203310546875,FALSE,337.5,TRUE,0.213752979736328,8.25,2023-09-07 15:59:20,25.954195,1.6999998,623,388,9.25,7.65,"MSFT230915P00337500"
58,"MSFT230915C00340000",0.89,0.94,5776,20133,-1.0500001,-53.846157,2023-09-07 15:59:59,0.9,0.199470895996094,FALSE,340,TRUE,0.177132252197266,10.2,2023-09-07 15:59:30,19.858984,1.6899996,8124,229,10.75,9.65,"MSFT230915P00340000"
59,"MSFT230915C00342500",0.5,0.75,2254,2791,-0.78999996,-56.42857,2023-09-07 15:59:59,0.61,0.213752979736328,FALSE,342.5,TRUE,0.223274368896484,12.3,2023-09-07 15:59:29,18.840576,1.9499998,719,31,13.45,11.8,"MSFT230915P00342500"
60,"MSFT230915C00345000",0.36,0.38,22376,33668,-0.61,-61,2023-09-07 15:59:47,0.39,0.201424001464844,FALSE,345,TRUE,0.227790925292969,14.7,2023-09-07 15:56:54,10.943395,1.4499998,3503,77,15.7,14.1,"MSFT230915P00345000"
61,"MSFT230915C00347500",0.22,0.26,1337,387,-0.45,-64.28571,2023-09-07 15:59:43,0.25,0.207527456054687,FALSE,347.5,TRUE,0.215584016113281,16.75,2023-09-07 15:54:52,7.3717923,1.1499996,30,14,17.9,16.55,"MSFT230915P00347500"
62,"MSFT230915C00350000",0.17,0.18,3360,15962,-0.35999995,-67.92452,2023-09-07 15:59:36,0.17,0.213875048828125,FALSE,350,TRUE,0.2382888671875,19.45,2023-09-07 15:54:14,6.7508316,1.2300014,3700,70,20.4,19,"MSFT230915P00350000"
63,"MSFT230915C00352500",0.1,0.25,301,198,-0.20000002,-60.606064,2023-09-07 15:48:22,0.13,0.249519223632812,FALSE,352.5,TRUE,0.290778576660156,22.3,2023-09-07 09:38:19,8.252421,1.6999989,68,5,23.1,21.35,"MSFT230915P00352500"
64,"MSFT230915C00355000",0.05,0.13,691,14074,-0.19999999,-68.965515,2023-09-07 15:50:44,0.09,0.241218525390625,FALSE,355,TRUE,0.321051711425781,24.65,2023-09-07 15:27:56,4.6709146,1.1000004,340,30,25.65,24.2,"MSFT230915P00355000"
65,"MSFT230915C00357500",0,0.08,321,78,-0.120000005,-60.000004,2023-09-07 15:54:00,0.08,0.241218525390625,FALSE,357.5,TRUE,0.432989068603516,27,2023-09-07 10:06:41,14.844746,3.4899998,7,6,28.95,25.4,"MSFT230915P00357500"
66,"MSFT230915C00360000",0.05,0.07,1233,22193,-0.120000005,-70.588234,2023-09-07 15:58:15,0.05,0.2539137109375,FALSE,360,TRUE,0.380621428222656,29.8,2023-09-07 14:48:50,10.370368,2.7999992,19,52,30.75,28.55,"MSFT230915P00360000"
67,"MSFT230915C00365000",0.03,0.05,6315,18788,-0.08,-66.66667,2023-09-07 15:46:35,0.04,0.27539787109375,FALSE,365,TRUE,0.519169847412109,31.25,2023-09-05 15:10:55,0,0,1,1,36.55,33.6,"MSFT230915P00365000"
68,"MSFT230915C00370000",0.03,0.04,866,10851,-0.04,-57.142853,2023-09-07 15:50:36,0.03,0.29883513671875,FALSE,370,TRUE,0.461187028808594,40.55,2023-09-07 14:40:17,5.874674,2.25,10,25,40.7,39.35,"MSFT230915P00370000"
69,"MSFT230915C00375000",0.02,0.03,30,8305,-0.020000001,-40.000004,2023-09-07 15:28:11,0.03,0.320319296875,FALSE,375,TRUE,0.561527822265625,54.05,2023-08-16 15:37:02,0,0,0,2801,46.1,43.75,"MSFT230915P00375000"
70,"MSFT230915C00380000",0.01,0.02,215,17132,-0.03,-75,2023-09-07 15:40:04,0.01,0.33399103515625,FALSE,380,TRUE,0.597904411621094,59.15,2023-08-16 15:06:08,0,0,0,2290,51.05,48.5,"MSFT230915P00380000"
71,"MSFT230915C00385000",0.01,0.02,430,6210,-0.01,-50,2023-09-07 15:31:02,0.01,0.36133451171875,FALSE,385,TRUE,0.616703051757813,58.02,2023-08-29 15:03:27,0,0,0,1,55.9,53.55,"MSFT230915P00385000"
72,"MSFT230915C00390000",0,0.01,34,11344,-0.01,-50,2023-09-07 15:02:40,0.01,0.3632876171875,FALSE,390,TRUE,0.70898728515625,58.8,2023-09-06 14:04:16,0,0,0,2,61.25,58.5,"MSFT230915P00390000"
73,"MSFT230915C00395000",0,0.01,5,3106,0,0,2023-09-07 12:05:23,0.01,0.39063109375,FALSE,395,TRUE,0.756594230957031,66.25,2023-08-23 14:17:00,0,0,0,5,66.3,63.55,"MSFT230915P00395000"
74,"MSFT230915C00400000",0.01,0.02,13,14023,-0.01,-50,2023-09-07 09:53:07,0.01,0.4414118359375,FALSE,400,TRUE,0.81054876953125,72.35,2023-08-23 15:38:49,0,0,1,1,71.4,68.45,"MSFT230915P00400000"
75,"MSFT230915C00405000",0,0.03,2,1653,0,0,2023-09-07 10:26:27,0.01,0.48438015625,FALSE,405,TRUE,0.84961087890625,71.39,2023-09-05 14:32:02,0,0,0,2,76.4,73.45,"MSFT230915P00405000"
76,"MSFT230915C00410000",0,0.02,1,6994,0,0,2023-09-06 14:55:37,0.01,0.492192578125,FALSE,410,TRUE,0.887940573730469,85.77,2023-08-28 13:31:40,0,0,0,2,81.4,78.4,"MSFT230915P00410000"
77,"MSFT230915C00415000",0,0.03,51,1767,0,0,2023-09-05 12:06:17,0.02,0.500005,FALSE,415,TRUE,1.42810344543457,78.55,2023-07-26 15:09:47,0,0,0,58,93.2,90.15,"MSFT230915P00415000"
78,"MSFT230915C00420000",0,0.02,22,8288,0,0,2023-09-05 12:15:10,0.01,0.507817421875,FALSE,420,TRUE,1.46704368041992,82.35,2023-07-27 11:31:42,0,0,0,1,98,95.15,"MSFT230915P00420000"
79,"MSFT230915C00425000",0,0.02,2,1106,0,0,2023-09-06 14:55:02,0.01,0.5312546875,FALSE,425,TRUE,0.99804689453125,98.65,2023-08-29 10:17:28,0,0,0,53,96.4,93.4,"MSFT230915P00425000"
80,"MSFT230915C00430000",0,0,8,5515,0,0,2023-09-01 14:06:24,0.01,0.2500075,FALSE,430,TRUE,0.972168247070312,98.2,2023-09-06 15:48:30,0,0,2,2,101.05,98.6,"MSFT230915P00430000"
81,"MSFT230915C00435000",0,0.02,13,752,0,0,2023-09-05 09:30:10,0.01,0.570316796875,FALSE,435,TRUE,1.06787575439453,103.21,2023-09-06 15:48:30,0,0,0,2,106.4,103.65,"MSFT230915P00435000"
82,"MSFT230915C00440000",0,0.31,15,974,0,0,2023-09-01 12:14:17,0.01,0.7851583984375,FALSE,440,TRUE,1.67712563781738,104.13,2023-07-26 15:28:31,0,0,0,17,118.95,115.1,"MSFT230915P00440000"
83,"MSFT230915C00445000",0,0.31,162,1062,0,0,2023-08-17 14:20:43,0.01,0.811525322265625,FALSE,445,TRUE,1.72485489135742,109.13,2023-07-26 15:28:35,0,0,0,8,123.95,120.25,"MSFT230915P00445000"
84,"MSFT230915C00450000",0,0.01,622,4706,0,0,2023-09-01 14:08:13,0.01,0.5937540625,FALSE,450,TRUE,1.06885231201172,126.23,2023-08-22 10:31:47,0,0,0,162,120.9,118.5,"MSFT230915P00450000"
85,"MSFT230915C00455000",0,0.31,20,752,0,0,2023-09-01 15:44:22,0.01,0.8632826171875,FALSE,455,TRUE,1.19092201416016,130.53,2023-08-22 10:28:29,0,0,0,4,126.35,122.5,"MSFT230915P00455000"
86,"MSFT230915C00460000",0,0.31,1,2457,0,0,2023-08-21 15:45:27,0.01,0.88867298828125,FALSE,460,TRUE,1.15185970947266,140.15,2023-08-21 12:32:11,0,0,0,1,131,128.4,"MSFT230915P00460000"
87,"MSFT230915C00465000",0,0.31,20,2234,0,0,2023-08-28 13:05:40,0.01,0.913086806640625,FALSE,465,TRUE,1.37573554321289,126.55,2023-07-05 13:34:44,0,0,0,NA,139,135.2,"MSFT230915P00465000"
88,"MSFT230915C00470000",0,0.05,4,208,0,0,2023-08-22 15:38:36,0.01,0.773439765625,FALSE,470,TRUE,1.31152687988281,147.48,2023-08-22 15:29:57,0,0,0,2,141.5,138.4,"MSFT230915P00470000"
89,"MSFT230915C00475000",0,0.31,100,1495,0,0,2023-08-15 15:55:01,0.01,0.960937890625,FALSE,475,TRUE,1.34180016601562,152.48,2023-08-16 15:46:06,0,0,0,NA,146.5,143.45,"MSFT230915P00475000"
90,"MSFT230915C00480000",0,0.02,1,482,0,0,2023-08-14 10:31:57,0.01,0.7500025,FALSE,480,TRUE,1.37158517333984,157.48,2023-08-16 15:46:08,0,0,0,NA,151.5,148.4,"MSFT230915P00480000"
91,"MSFT230915C00485000",0,0.31,51,259,0,0,2023-08-14 10:42:24,0.01,1.0078174609375,FALSE,485,TRUE,1.39160460449219,162.65,2023-08-16 15:46:11,0,0,0,22,156.45,153.65,"MSFT230915P00485000"
92,"MSFT230915C00490000",0,0.31,1,415,0,0,2023-08-31 11:20:55,0.03,1.03125484375,FALSE,490,TRUE,1.4299344909668,167.67,2023-08-16 15:46:11,0,0,0,217,161.5,158.4,"MSFT230915P00490000"
93,"MSFT230915C00495000",0,0.01,52,1092,0,0,2023-08-14 12:43:26,0.01,0.76562734375,FALSE,495,TRUE,1.45849880126953,168.32,2023-08-23 10:06:36,0,0,0,4,166.5,163.4,"MSFT230915P00495000"
94,"MSFT230915C00500000",0,0.01,1,2515,0,0,2023-09-01 09:30:09,0.01,0.7812521875,FALSE,500,TRUE,1.48633069335937,176.6,2023-08-16 14:39:22,0,0,0,145,171.5,168.4,"MSFT230915P00500000"
95,"MSFT230915C00505000",0,0.31,12,451,0,0,2023-08-23 09:39:22,0.01,1.09766076171875,FALSE,505,TRUE,1.48388929931641,181.5,2023-08-16 14:39:22,0,0,0,NA,176.35,173.45,"MSFT230915P00505000"
96,"MSFT230915C00510000",0,0.31,98,102,0,0,2023-08-14 10:29:55,0.01,1.12012158691406,FALSE,510,TRUE,1.52148676757812,186.15,2023-08-16 14:39:22,0,0,0,NA,181.4,178.4,"MSFT230915P00510000"
97,"MSFT230915C00515000",0,0.31,118,235,0,0,2023-08-14 10:29:18,0.01,1.14160585449219,FALSE,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"MSFT230915C00520000",0,0.31,9,166,0,0,2023-08-23 09:39:29,0.01,1.16211356445313,FALSE,520,TRUE,2.17358855041504,172.75,2023-07-25 11:15:28,0,0,0,NA,196.45,195.6,"MSFT230915P00520000"
99,"MSFT230915C00525000",0,0.01,3,26,0,0,2023-08-07 10:30:04,0.01,0.87500125,FALSE,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"MSFT230915C00530000",0,0.01,3,64,0,0,2023-08-07 10:21:44,0.01,0.87500125,FALSE,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,"MSFT230915C00535000",0,2.13,3,8,0,0,2023-07-25 15:57:55,0.13,1.59424031005859,FALSE,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"MSFT230915C00540000",0,0.01,15,302,0,0,2023-08-01 13:25:41,0.02,0.9062509375,FALSE,540,TRUE,1.66504073730469,212.5,2023-08-29 10:37:35,0,0,0,NA,211.35,208.35,"MSFT230915P00540000"
