"Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
18,"MSFT230915C00195000",131.25,134.95,3,45,1.3500061,1.0150422,2023-08-31 10:44:58,134.35,1.15234798828125,TRUE,195,FALSE,0.7500025,0.01,2023-08-24 12:33:47,0,0,1509,1,0.01,0,"MSFT230915P00195000"
19,"MSFT230915C00200000",126.3,130,7,4172,0,0,2023-08-22 10:39:39,124.5,1.12402781738281,TRUE,200,FALSE,0.804689453125,0.01,2023-08-30 11:49:34,0,0,7718,2000,0.04,0,"MSFT230915P00200000"
20,"MSFT230915C00205000",121.6,125,3,128,0,0,2023-08-18 15:24:57,112,1.12939888427734,TRUE,205,FALSE,0.742190078125,0.01,2023-08-29 10:12:40,0,0,2294,100,0.03,0,"MSFT230915P00205000"
21,"MSFT230915C00210000",116.3,120,10,471,0,0,2023-08-23 13:58:35,119.85,1.02539549804688,TRUE,210,FALSE,0.687503125,0.01,2023-08-31 09:49:55,0,0,5552,3,0.02,0,"MSFT230915P00210000"
22,"MSFT230915C00215000",111.3,115.05,4,2646,0,0,2023-08-29 14:24:22,113.05,0.98632826171875,TRUE,215,FALSE,0.62500375,0.01,2023-08-30 14:46:41,0,0,2637,200,0.01,0,"MSFT230915P00215000"
23,"MSFT230915C00220000",106.25,110.05,5,208,0,0,2023-08-22 13:33:39,103.69,0.929688203125,TRUE,220,FALSE,0.57812921875,0.01,2023-08-31 13:47:00,0,0,4586,100,0.01,0,"MSFT230915P00220000"
24,"MSFT230915C00225000",101.3,105.05,1,5845,0,0,2023-08-28 15:53:33,99.1,0.89257919921875,TRUE,225,FALSE,0.648441015625,0.01,2023-08-31 15:00:56,0,0,7552,210,0.06,0,"MSFT230915P00225000"
25,"MSFT230915C00230000",96.35,100.1,3,1082,14.120003,16.869778,2023-08-31 12:58:19,97.82,0.862306064453125,TRUE,230,FALSE,0.554691953125,0.02,2023-08-31 09:56:14,100,0.01,4904,5,0.02,0,"MSFT230915P00230000"
26,"MSFT230915C00235000",91.35,95.1,3,4119,0,0,2023-08-22 13:40:38,89.06,0.8164080859375,TRUE,235,FALSE,0.57812921875,0.01,2023-08-31 14:29:50,-50,-0.01,7960,52,0.05,0.01,"MSFT230915P00235000"
27,"MSFT230915C00240000",86.4,90.1,2,1464,-0.19999695,-0.22346029,2023-08-31 10:07:39,89.3,0.778810805664062,TRUE,240,FALSE,0.58008232421875,0.02,2023-08-31 12:16:36,0,0,6354,91,0.1,0.01,"MSFT230915P00240000"
28,"MSFT230915C00245000",81.4,85.15,5,1489,1,1.1976049,2023-08-31 14:26:12,84.5,0.74023697265625,TRUE,245,FALSE,0.500005,0.03,2023-08-30 15:41:34,0,0,5264,85,0.04,0.01,"MSFT230915P00245000"
29,"MSFT230915C00250000",76.5,80.15,2,3519,-1.8499985,-2.2981348,2023-08-30 10:03:17,78.65,0.708010732421875,TRUE,250,FALSE,0.492192578125,0.03,2023-08-31 15:23:53,-25,-0.01,11317,59,0.04,0.02,"MSFT230915P00250000"
30,"MSFT230915C00255000",71.4,75.15,4,1532,0,0,2023-08-30 13:05:29,74.22,0.652835502929688,TRUE,255,FALSE,0.5117236328125,0.03,2023-08-31 15:36:15,0,0,8017,82,0.2,0,"MSFT230915P00255000"
31,"MSFT230915C00260000",66.5,70.2,1,3040,1.6700058,2.4472537,2023-08-31 10:41:56,69.91,0.625492026367188,TRUE,260,FALSE,0.437505625,0.05,2023-08-31 14:31:32,0,0,11697,46,0.05,0.04,"MSFT230915P00260000"
32,"MSFT230915C00265000",61.5,65.2,3,1538,0,0,2023-08-29 15:14:38,63.5,0.5820354296875,TRUE,265,FALSE,0.414068359375,0.05,2023-08-31 15:01:01,-16.666664,-0.009999998,9554,209,0.06,0.05,"MSFT230915P00265000"
33,"MSFT230915C00270000",56.5,60.25,4,3773,-0.5399971,-0.90985197,2023-08-31 13:28:28,58.81,0.543705734863281,TRUE,270,FALSE,0.381842119140625,0.06,2023-08-31 15:01:01,0,0,4817,23,0.06,0.06,"MSFT230915P00270000"
34,"MSFT230915C00275000",51.6,55.25,2,2674,-0.3899994,-0.71089935,2023-08-31 15:47:45,54.47,0.508793974609375,TRUE,275,FALSE,0.368170380859375,0.08,2023-08-31 14:30:03,0,0,5564,54,0.09,0.07,"MSFT230915P00275000"
35,"MSFT230915C00280000",47.95,49.6,50,7570,-1.2399979,-2.4954677,2023-08-31 14:59:49,48.45,0.511235356445312,TRUE,280,FALSE,0.338873798828125,0.09,2023-08-31 15:31:29,-9.999998,-0.009999998,6083,298,0.1,0.09,"MSFT230915P00280000"
36,"MSFT230915C00285000",43,44.6,74,2332,-1.2000008,-2.6696346,2023-08-31 15:55:27,43.75,0.543583665771485,TRUE,285,FALSE,0.320807573242187,0.12,2023-08-31 15:59:00,-7.6923065,-0.009999998,4160,185,0.14,0.12,"MSFT230915P00285000"
37,"MSFT230915C00287500",40.5,42.15,20,241,-0.79999924,-1.8934892,2023-08-31 15:40:01,41.45,0.522465712890625,TRUE,287.5,FALSE,0.30664755859375,0.14,2023-08-31 15:54:10,-12.499998,-0.019999996,621,5,0.15,0.14,"MSFT230915P00287500"
38,"MSFT230915C00290000",38,39.7,244,5272,-1.0100021,-2.533874,2023-08-31 15:55:21,38.85,0.500981552734375,TRUE,290,FALSE,0.297858583984375,0.16,2023-08-31 15:46:05,-11.111116,-0.02000001,5718,269,0.18,0.16,"MSFT230915P00290000"
39,"MSFT230915C00292500",35.55,37.2,49,328,-0.5,-1.3440859,2023-08-31 15:55:52,36.7,0.475469112548828,TRUE,292.5,FALSE,0.314948256835937,0.19,2023-08-31 15:43:46,-13.636364,-0.030000001,155,8,0.35,0.19,"MSFT230915P00292500"
40,"MSFT230915C00295000",33.1,34.8,36,2170,0.75,2.2123895,2023-08-31 15:43:38,34.65,0.4570366796875,TRUE,295,FALSE,0.27539787109375,0.24,2023-08-31 15:50:21,0,0,5400,400,0.24,0.22,"MSFT230915P00295000"
41,"MSFT230915C00297500",30.65,32.3,14,224,0.9000015,2.8754044,2023-08-31 15:43:38,32.2,0.431158032226563,TRUE,297.5,FALSE,0.287848918457031,0.28,2023-08-31 15:50:53,0,0,603,13,0.43,0.27,"MSFT230915P00297500"
42,"MSFT230915C00300000",27.05,30.25,125,12637,-0.84000015,-2.7823787,2023-08-31 15:42:38,29.35,0.433843552246094,TRUE,300,FALSE,0.256599230957031,0.33,2023-08-31 15:58:43,-5.7142806,-0.01999998,22602,1092,0.35,0.33,"MSFT230915P00300000"
43,"MSFT230915C00302500",24.6,27.45,14,199,-1.7000008,-6.181821,2023-08-31 12:52:02,25.8,0.388433850097656,TRUE,302.5,FALSE,0.249030947265625,0.41,2023-08-31 15:32:29,-6.818182,-0.030000001,460,32,0.44,0.4,"MSFT230915P00302500"
44,"MSFT230915C00305000",23.7,25.75,128,2985,-0.5,-1.9920319,2023-08-31 15:55:50,24.6,0.406927317504883,TRUE,305,FALSE,0.239753696289062,0.52,2023-08-31 15:58:29,-3.7037113,-0.02000004,7778,361,0.54,0.5,"MSFT230915P00305000"
45,"MSFT230915C00307500",20.4,22.7,30,184,-0.049999237,-0.22172612,2023-08-31 15:45:27,22.5,0.348639326171875,TRUE,307.5,FALSE,0.243904045410156,0.64,2023-08-31 15:58:29,-9.859155,-0.06999999,1060,95,0.82,0.63,"MSFT230915P00307500"
46,"MSFT230915C00310000",18.75,20.35,38,7240,-0.34999847,-1.7676691,2023-08-31 15:00:30,19.45,0.328497926025391,TRUE,310,FALSE,0.23438265625,0.81,2023-08-31 15:59:29,-5.813955,-0.050000012,12524,697,1,0.81,"MSFT230915P00310000"
47,"MSFT230915C00312500",16.5,18.1,47,211,-0.20000076,-1.1363679,2023-08-31 15:50:59,17.4,0.312018598632812,TRUE,312.5,FALSE,0.220100572509766,1.06,2023-08-31 15:59:11,-2.752302,-0.03000009,1356,108,1.15,1.05,"MSFT230915P00312500"
48,"MSFT230915C00315000",14.3,15.9,145,3307,-0.35000038,-2.2580671,2023-08-31 15:59:37,15.15,0.295905478515625,TRUE,315,FALSE,0.219368157958984,1.38,2023-08-31 15:59:55,-5.479455,-0.08000004,7870,1185,1.58,1.36,"MSFT230915P00315000"
49,"MSFT230915C00317500",12.45,13.85,135,738,0,0,2023-08-31 15:45:27,13.6,0.283942707519531,TRUE,317.5,FALSE,0.212044012451172,1.77,2023-08-31 15:50:48,-1.1173174,-0.01999998,3209,209,1.99,1.6,"MSFT230915P00317500"
50,"MSFT230915C00320000",10.35,11.15,500,17454,-0.6999998,-5.8577394,2023-08-31 15:56:57,11.25,0.242195078125,TRUE,320,FALSE,0.204719866943359,2.35,2023-08-31 15:58:48,-2.489634,-0.06000018,20707,695,2.5,2.25,"MSFT230915P00320000"
51,"MSFT230915C00322500",8.35,9.3,521,889,-0.39999962,-4.0404005,2023-08-31 15:58:09,9.5,0.232917827148438,TRUE,322.5,FALSE,0.195991926879883,2.95,2023-08-31 15:58:12,-2.6402614,-0.07999992,1236,522,3.1,2.98,"MSFT230915P00322500"
52,"MSFT230915C00325000",6.7,7.65,934,5696,-0.4500003,-5.555559,2023-08-31 15:59:25,7.65,0.226387130737305,TRUE,325,FALSE,0.191292266845703,3.88,2023-08-31 15:58:58,-0.51282,-0.01999998,10101,883,3.95,3.8,"MSFT230915P00325000"
53,"MSFT230915C00327500",5.6,6.15,699,2024,-0.65999985,-9.691628,2023-08-31 15:56:15,6.15,0.219978503417969,TRUE,327.5,FALSE,0.189278126831055,4.9,2023-08-31 15:58:55,0,0,1343,588,5.05,4.8,"MSFT230915P00327500"
54,"MSFT230915C00330000",4.25,4.9,4745,28972,-0.6999998,-12.499997,2023-08-31 15:59:25,4.9,0.216682637939453,FALSE,330,TRUE,0.183907086791992,6.05,2023-08-31 15:59:54,0.83333653,0.05000019,20781,958,6.25,6,"MSFT230915P00330000"
55,"MSFT230915C00332500",3.6,3.8,501,1884,-0.51,-11.724138,2023-08-31 15:58:00,3.84,0.212776427001953,FALSE,332.5,TRUE,0.180428117675781,7.35,2023-08-31 15:58:10,-2.0000012,-0.1500001,344,446,7.7,7.45,"MSFT230915P00332500"
56,"MSFT230915C00335000",2.76,2.8,2612,10744,-0.59000015,-17.404133,2023-08-31 15:59:59,2.8,0.206062626953125,FALSE,335,TRUE,0.177193286743164,9.05,2023-08-31 15:57:20,3.4285736,0.3000002,4914,666,9.35,9.05,"MSFT230915P00335000"
57,"MSFT230915C00337500",1.95,2.1,903,927,-0.5300002,-20.152098,2023-08-31 15:59:59,2.1,0.204964005126953,FALSE,337.5,TRUE,0.209968837890625,10.9,2023-08-31 15:59:23,4.3062186,0.4499998,162,176,11.95,10.15,"MSFT230915P00337500"
58,"MSFT230915C00340000",1.55,1.64,1576,18783,-0.41999996,-20.792078,2023-08-31 15:59:59,1.6,0.208870216064453,FALSE,340,TRUE,0.202278485107422,12.85,2023-08-31 15:59:22,2.800003,0.35000038,8267,88,13.75,11.5,"MSFT230915P00340000"
59,"MSFT230915C00342500",1.08,1.24,979,1675,-0.25,-16.891891,2023-08-31 15:58:51,1.23,0.210823321533203,FALSE,342.5,TRUE,0.206184696044922,15,2023-08-31 15:56:15,3.8062296,0.5500002,494,218,15.9,14.25,"MSFT230915P00342500"
60,"MSFT230915C00345000",0.77,0.94,1452,32915,-0.22000003,-19.64286,2023-08-31 15:59:58,0.9,0.213508841552734,FALSE,345,TRUE,0.214973670654297,17.2,2023-08-31 15:57:20,2.3809617,0.40000153,3165,741,18.2,16.5,"MSFT230915P00345000"
61,"MSFT230915C00350000",0.5,0.56,1360,16541,-0.100000024,-14.925376,2023-08-31 15:58:08,0.57,0.221931608886719,FALSE,350,TRUE,0.231208859863281,21.99,2023-08-31 15:50:56,4.1686363,0.87999916,3637,32,22.9,20.65,"MSFT230915P00350000"
62,"MSFT230915C00355000",0.31,0.4,371,13149,-0.06999999,-16.666666,2023-08-31 15:59:27,0.35,0.238777143554687,FALSE,355,TRUE,0.316901362304687,27.47,2023-08-31 11:26:18,3.076922,0.8199997,295,8,28.5,25.5,"MSFT230915P00355000"
63,"MSFT230915C00360000",0.21,0.23,820,21376,-0.059999987,-20.689651,2023-08-31 15:58:03,0.23,0.24414818359375,FALSE,360,TRUE,0.391119370117187,32.2,2023-08-31 11:56:33,-1.0448684,-0.34000015,15,6,34,30.4,"MSFT230915P00360000"
64,"MSFT230915C00365000",0.14,0.16,479,18946,-0.019999996,-11.764703,2023-08-31 14:55:21,0.15,0.257331645507813,FALSE,365,TRUE,0.396002133789063,35.78,2023-08-24 10:04:55,0,0,1,7,38.55,35.4,"MSFT230915P00365000"
65,"MSFT230915C00370000",0.09,0.11,164,10565,-0.020000003,-14.285716,2023-08-31 15:48:06,0.12,0.269050278320312,FALSE,370,TRUE,0.488774643554688,41.13,2023-08-31 15:48:22,-0.048603784,-0.020000458,11,3,44.3,40.4,"MSFT230915P00370000"
66,"MSFT230915C00375000",0.06,0.08,59,8443,-0.020000003,-20.000004,2023-08-31 15:06:59,0.08,0.282233740234375,FALSE,375,TRUE,0.503300865478516,54.05,2023-08-16 15:37:02,0,0,0,2801,49,45.4,"MSFT230915P00375000"
67,"MSFT230915C00380000",0.05,0.06,43,17053,-0.009999998,-16.666664,2023-08-31 14:54:49,0.05,0.29492892578125,FALSE,380,TRUE,0.538212625732422,59.15,2023-08-16 15:06:08,0,0,0,2290,54,50.35,"MSFT230915P00380000"
68,"MSFT230915C00385000",0.03,0.04,232,5860,-0.010000002,-20.000004,2023-08-31 14:06:05,0.04,0.30274134765625,FALSE,385,TRUE,0.57617611328125,58.02,2023-08-29 15:03:27,0,0,0,1,59.05,55.35,"MSFT230915P00385000"
69,"MSFT230915C00390000",0.02,0.03,141,13359,-0.01,-25,2023-08-31 14:16:22,0.03,0.31445998046875,FALSE,390,TRUE,0.59180095703125,68.13,2023-08-21 14:10:48,0,0,0,1,63.85,60.35,"MSFT230915P00390000"
70,"MSFT230915C00395000",0.01,0.02,40,3181,0,0,2023-08-31 10:34:28,0.02,0.320319296875,FALSE,395,TRUE,0.637210659179688,66.25,2023-08-23 14:17:00,0,0,0,5,69,65.35,"MSFT230915P00395000"
71,"MSFT230915C00400000",0.01,0.02,93,14082,-0.01,-50,2023-08-31 15:26:56,0.01,0.3398503515625,FALSE,400,TRUE,0.668460346679688,72.35,2023-08-23 15:38:49,0,0,1,1,74,70.35,"MSFT230915P00400000"
72,"MSFT230915C00405000",0,0.02,8,1516,0,0,2023-08-31 09:43:57,0.01,0.35938140625,FALSE,405,TRUE,0.708254870605469,77.37,2023-08-23 15:38:49,0,0,0,1,79.1,75.35,"MSFT230915P00405000"
73,"MSFT230915C00410000",0,0.01,33,6677,0,0,2023-08-31 09:46:14,0.01,0.3554751953125,FALSE,410,TRUE,0.7382838671875,85.77,2023-08-28 13:31:40,0,0,0,2,84.1,80.35,"MSFT230915P00410000"
74,"MSFT230915C00415000",0,0.03,10,1724,0,0,2023-08-31 09:34:50,0.01,0.41211525390625,FALSE,415,TRUE,0.964355825195312,78.55,2023-07-26 15:09:47,0,0,0,58,93.2,90.15,"MSFT230915P00415000"
75,"MSFT230915C00420000",0,0.02,1,8289,0,0,2023-08-31 10:37:52,0.01,0.414068359375,FALSE,420,TRUE,0.990356541748047,82.35,2023-07-27 11:31:42,0,0,0,1,98,95.15,"MSFT230915P00420000"
76,"MSFT230915C00425000",0,0.06,45,1117,0,0,2023-08-29 15:12:05,0.01,0.48242705078125,FALSE,425,TRUE,0.819581882324219,98.65,2023-08-29 10:17:28,0,0,0,1,99.05,95.35,"MSFT230915P00425000"
77,"MSFT230915C00430000",0,0.02,1,5514,0,0,2023-08-30 12:17:02,0.01,0.4492242578125,FALSE,430,TRUE,0.846925358886719,101.6,2023-08-23 14:15:52,0,0,2,9,104.05,100.35,"MSFT230915P00430000"
78,"MSFT230915C00435000",0,0.01,1,729,0,0,2023-08-30 12:17:02,0.01,0.437505625,FALSE,435,TRUE,0.868653657226563,113.3,2023-08-16 15:46:14,0,0,0,6,109,105.35,"MSFT230915P00435000"
79,"MSFT230915C00440000",0,0.75,1,959,0,0,2023-08-24 11:47:21,0.01,0.678714150390625,FALSE,440,TRUE,1.14453552734375,104.13,2023-07-26 15:28:31,0,0,0,17,118.95,115.1,"MSFT230915P00440000"
80,"MSFT230915C00445000",0,0.75,162,1062,0,0,2023-08-17 14:20:43,0.01,0.700198310546875,FALSE,445,TRUE,1.17932539245605,109.13,2023-07-26 15:28:35,0,0,0,8,123.95,120.25,"MSFT230915P00445000"
81,"MSFT230915C00450000",0,0.01,405,4185,0,0,2023-08-25 14:40:31,0.01,0.48438015625,FALSE,450,TRUE,0.951782708740234,126.23,2023-08-22 10:31:46,0,0,0,162,124.05,120.35,"MSFT230915P00450000"
82,"MSFT230915C00455000",0,0.75,25,770,0,0,2023-08-17 11:07:03,0.01,0.742190078125,FALSE,455,TRUE,0.976806872558594,130.53,2023-08-22 10:28:29,0,0,0,4,129.05,125.35,"MSFT230915P00455000"
83,"MSFT230915C00460000",0,0.75,1,2457,0,0,2023-08-21 15:45:27,0.01,0.762697685546875,FALSE,460,TRUE,0.995605512695313,140.15,2023-08-21 12:32:11,0,0,0,1,134,130.35,"MSFT230915P00460000"
84,"MSFT230915C00465000",0,0.33,20,2234,0,0,2023-08-28 13:05:40,0.01,0.702151416015625,FALSE,465,TRUE,1.01978029174805,126.55,2023-07-05 13:34:44,0,0,0,NA,139,135.2,"MSFT230915P00465000"
85,"MSFT230915C00470000",0,0.1,4,208,0,0,2023-08-22 15:38:36,0.01,0.63086306640625,FALSE,470,TRUE,0.6679720703125,147.48,2023-08-22 15:29:57,0,0,0,2,144.35,140.3,"MSFT230915P00470000"
86,"MSFT230915C00475000",0,0.75,100,1495,0,0,2023-08-15 15:55:01,0.01,0.82226740234375,FALSE,475,TRUE,1.06665505737305,152.48,2023-08-16 15:46:06,0,0,0,NA,149,145.3,"MSFT230915P00475000"
87,"MSFT230915C00480000",0,0.03,1,482,0,0,2023-08-14 10:31:57,0.01,0.5937540625,FALSE,480,TRUE,1.08960416137695,157.48,2023-08-16 15:46:08,0,0,0,NA,154,150.3,"MSFT230915P00480000"
88,"MSFT230915C00485000",0,0.75,51,259,0,0,2023-08-14 10:42:24,0.01,0.860352958984375,FALSE,485,TRUE,1.11230912597656,162.65,2023-08-16 15:46:11,0,0,0,22,159,155.3,"MSFT230915P00485000"
89,"MSFT230915C00490000",0,0.75,1,416,0.02,200,2023-08-31 11:20:55,0.03,0.8789074609375,FALSE,490,TRUE,1.13452581176758,167.67,2023-08-16 15:46:11,0,0,0,217,164,160.3,"MSFT230915P00490000"
90,"MSFT230915C00495000",0,0.01,52,1092,0,0,2023-08-14 12:43:26,0.01,0.5937540625,FALSE,495,TRUE,1.1564983581543,168.32,2023-08-23 10:06:36,0,0,0,4,169,165.3,"MSFT230915P00495000"
91,"MSFT230915C00500000",0,0.01,627,2514,0,0,2023-08-14 12:37:40,0.01,0.5937540625,FALSE,500,TRUE,1.17798262573242,176.6,2023-08-16 14:39:22,0,0,0,145,174,170.3,"MSFT230915P00500000"
92,"MSFT230915C00505000",0,0.75,12,451,0,0,2023-08-23 09:39:22,0.01,0.9335944140625,FALSE,505,TRUE,1.19922275390625,181.5,2023-08-16 14:39:22,0,0,0,NA,179,175.3,"MSFT230915P00505000"
93,"MSFT230915C00510000",0,0.75,98,102,0,0,2023-08-14 10:29:55,0.01,0.95117236328125,FALSE,510,TRUE,1.19995517211914,186.15,2023-08-16 14:39:22,0,0,0,NA,183.85,180.3,"MSFT230915P00510000"
94,"MSFT230915C00515000",0,0.75,118,235,0,0,2023-08-14 10:29:18,0.01,0.9687503125,FALSE,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"MSFT230915C00520000",0,0.52,9,166,0,0,2023-08-23 09:39:29,0.01,0.940430283203125,FALSE,520,TRUE,1.47827409301758,172.75,2023-07-25 11:15:28,0,0,0,NA,196.45,195.6,"MSFT230915P00520000"
96,"MSFT230915C00525000",0,0.03,3,26,0,0,2023-08-07 10:30:04,0.01,0.7187528125,FALSE,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,"MSFT230915C00530000",0,0.75,3,64,0,0,2023-08-07 10:21:44,0.01,1.02002443115234,FALSE,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"MSFT230915C00535000",0,2.13,3,8,0,0,2023-07-25 15:57:55,0.13,1.20996488769531,FALSE,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"MSFT230915C00540000",0,0.01,15,302,0,0,2023-08-01 13:25:41,0.02,0.70312796875,FALSE,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
