"ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"MSFT230915C00110000","REGULAR","USD",2023-09-15,110,228.6,2.75,1.2176223,227,230.45,3,16,2023-09-14 15:54:40,5.0312537109375,TRUE
"MSFT230915C00115000","REGULAR","USD",2023-09-15,115,222.75,1.8500061,0.8374858,222,225.4,1,16,2023-09-14 09:53:33,0.500005,TRUE
"MSFT230915C00120000","REGULAR","USD",2023-09-15,120,220.45,7.599991,3.5705853,217.05,220.45,2,53,2023-09-14 11:14:05,4.95312880859375,TRUE
"MSFT230915C00125000","REGULAR","USD",2023-09-15,125,197.25,0,0,212.3,215.45,20,262,2023-08-24 15:29:04,5.437503203125,TRUE
"MSFT230915C00130000","REGULAR","USD",2023-09-15,130,203.63,0,0,207.3,210.5,3,273,2023-09-13 10:29:32,5.31640960449219,TRUE
"MSFT230915C00135000","REGULAR","USD",2023-09-15,135,200.6,0,0,202.1,205.1,10,268,2023-09-13 12:25:24,6.80078274902344,TRUE
"MSFT230915C00140000","REGULAR","USD",2023-09-15,140,121.31,0,0,101.25,105,4,315,2022-12-14 14:46:44,1e-05,TRUE
"MSFT230915C00145000","REGULAR","USD",2023-09-15,145,190.05,0,0,192.45,195.4,1,77,2023-09-13 15:07:06,4.812503984375,TRUE
"MSFT230915C00150000","REGULAR","USD",2023-09-15,150,184.6,0,0,187.75,189.75,1,43,2023-09-13 10:39:36,3.93750015625,TRUE
"MSFT230915C00155000","REGULAR","USD",2023-09-15,155,159.36,0,0,0,0,8,265,2023-05-16 14:39:54,1e-05,TRUE
"MSFT230915C00160000","REGULAR","USD",2023-09-15,160,206.45,0,0,156.6,158.9,11,125,2023-07-18 12:34:47,1e-05,TRUE
"MSFT230915C00165000","REGULAR","USD",2023-09-15,165,98.57,0,0,78.85,82.25,19,279,2022-12-14 14:47:16,1e-05,TRUE
"MSFT230915C00170000","REGULAR","USD",2023-09-15,170,164.2,0,0,167.2,170.4,1,183,2023-09-13 11:53:43,3.6093759765625,TRUE
"MSFT230915C00175000","REGULAR","USD",2023-09-15,175,162.39,0,0,167.6,171.35,6,152,2023-06-23 11:20:02,6.95117318603516,TRUE
"MSFT230915C00180000","REGULAR","USD",2023-09-15,180,158.77,-20.429993,-11.400666,157.05,160.45,1,451,2023-09-14 15:51:36,3.10156474609375,TRUE
