"Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
12,"MSFT230915C00165000",78.85,82.25,19,279,0,0,2022-12-14 14:47:16,98.57,1e-05,TRUE,165,FALSE,1.4609401953125,0.01,2023-08-30 14:24:07,0,0,1242,2,0.06,0,"MSFT230915P00165000"
13,"MSFT230915C00170000",157.5,159.5,1,183,0,0,2023-07-24 10:31:57,176.95,1e-05,TRUE,170,FALSE,1.65625171875,0.01,2023-08-29 13:28:07,0,0,1712,20,0.3,0,"MSFT230915P00170000"
14,"MSFT230915C00175000",167.6,171.35,6,152,0,0,2023-06-23 11:20:02,162.39,3.78344780700684,TRUE,175,FALSE,2.10742660644531,0.01,2023-08-18 15:45:34,0,0,3248,5,2.13,0,"MSFT230915P00175000"
15,"MSFT230915C00180000",135,139,2,451,0,0,2023-07-19 10:33:15,179.2,1e-05,TRUE,180,FALSE,1.265628671875,0.01,2023-08-22 14:57:59,0,0,2395,1,0.05,0,"MSFT230915P00180000"
16,"MSFT230915C00185000",146.5,149.45,1,266,0,0,2023-08-28 10:53:44,137.85,1.38672181640625,TRUE,185,FALSE,1.94628933105469,0.01,2023-08-15 12:34:14,0,0,1664,2,2.13,0,"MSFT230915P00185000"
17,"MSFT230915C00190000",141.3,144.6,2,215,7.199997,5.359134,2023-09-06 13:47:09,141.55,1.28515982421875,TRUE,190,FALSE,1.03125484375,0.01,2023-08-31 14:29:49,0,0,2733,20,0.01,0,"MSFT230915P00190000"
18,"MSFT230915C00195000",136.3,139.6,3,42,0,0,2023-08-31 10:44:58,134.35,1.23047259765625,TRUE,195,FALSE,0.9687503125,0.01,2023-09-06 11:06:33,0,0,1509,5,0.01,0,"MSFT230915P00195000"
19,"MSFT230915C00200000",131.45,134.35,8,4159,0,0,2023-09-05 15:19:26,133.49,1.0390673046875,TRUE,200,FALSE,0.937500625,0.01,2023-09-06 11:14:45,0,0,7718,1,0.01,0,"MSFT230915P00200000"
20,"MSFT230915C00205000",126.35,129.6,3,128,0,0,2023-08-18 15:24:57,112,1.16211356445313,TRUE,205,FALSE,1.64648614257812,0.01,2023-09-05 11:17:15,0,0,3117,26,2.13,0,"MSFT230915P00205000"
21,"MSFT230915C00210000",121.4,124.6,10,471,0,0,2023-08-23 13:58:35,119.85,1.140629296875,TRUE,210,FALSE,0.8437515625,0.01,2023-09-05 11:16:49,0,0,5550,2,0.01,0,"MSFT230915P00210000"
22,"MSFT230915C00215000",117,119.3,4,2646,0,0,2023-08-29 14:24:22,113.05,1.20703521484375,TRUE,215,FALSE,0.812501875,0.01,2023-09-05 11:18:37,0,0,2871,551,0.01,0,"MSFT230915P00215000"
23,"MSFT230915C00220000",111.35,114.65,5,208,0,0,2023-08-22 13:33:39,103.69,1.03516107421875,TRUE,220,FALSE,0.76562734375,0.01,2023-09-06 10:49:09,0,0,4609,7,0.01,0,"MSFT230915P00220000"
24,"MSFT230915C00225000",106.35,109.4,1,5845,0,0,2023-08-28 15:53:33,99.1,1.47314716552734,TRUE,225,FALSE,0.79687703125,0.01,2023-09-06 13:43:29,0,0,8228,17,0.03,0,"MSFT230915P00225000"
25,"MSFT230915C00230000",101.4,104.65,3,1082,0,0,2023-08-31 12:58:19,97.82,0.9570316796875,TRUE,230,FALSE,0.7500025,0.01,2023-09-06 15:42:00,0,0,5027,6,0.03,0,"MSFT230915P00230000"
26,"MSFT230915C00235000",96.5,99.7,3,4119,0,0,2023-09-05 13:49:02,98.84,0.958008232421875,TRUE,235,FALSE,0.710940390625,0.01,2023-09-06 10:05:37,-50,-0.01,8404,2,0.02,0.01,"MSFT230915P00235000"
27,"MSFT230915C00240000",91.65,94.55,2,1463,0,0,2023-09-05 15:56:54,93.72,0.907227490234375,TRUE,240,FALSE,0.67187828125,0.01,2023-09-06 14:12:14,-50,-0.01,6791,6,0.02,0.01,"MSFT230915P00240000"
28,"MSFT230915C00245000",86.5,89.45,11,1483,0,0,2023-09-05 15:58:36,89.31,0.76758044921875,TRUE,245,FALSE,0.648441015625,0.02,2023-09-06 14:47:02,-33.333336,-0.01,5374,72,0.03,0.01,"MSFT230915P00245000"
29,"MSFT230915C00250000",82.85,84.65,1,3519,-2.1500015,-2.5519307,2023-09-06 12:09:44,82.1,1.01367680664062,TRUE,250,FALSE,0.735354208984375,0.02,2023-09-06 15:18:50,-33.333336,-0.01,11230,38,0.2,0.02,"MSFT230915P00250000"
30,"MSFT230915C00255000",76.45,79.7,1,1532,3.2799988,4.449266,2023-09-06 10:13:23,77,0.74414318359375,TRUE,255,FALSE,0.996826203613281,0.02,2023-09-06 14:55:37,-33.333336,-0.01,8646,9,2.15,0,"MSFT230915P00255000"
31,"MSFT230915C00260000",71.45,74.75,60,3040,0.9200058,1.3126065,2023-09-06 12:31:32,71.01,0.70898728515625,TRUE,260,FALSE,0.937988901367187,0.04,2023-09-06 12:51:01,0,0,11704,32,2.15,0.01,"MSFT230915P00260000"
32,"MSFT230915C00265000",66.6,69.6,3,1539,-2.3399963,-3.3635135,2023-09-06 11:19:47,67.23,0.661136201171875,TRUE,265,FALSE,0.880372290039062,0.04,2023-09-06 15:15:44,0,0,9730,177,2.16,0.02,"MSFT230915P00265000"
33,"MSFT230915C00270000",61.5,64.75,18,3771,-1.9000015,-2.9503129,2023-09-06 14:46:15,62.5,0.624027197265625,TRUE,270,FALSE,0.5351608984375,0.04,2023-09-06 15:53:50,0,0,4629,18,0.12,0.04,"MSFT230915P00270000"
34,"MSFT230915C00275000",56.75,59.8,2,2642,-1.6699982,-2.8247602,2023-09-06 10:19:34,57.45,0.624027197265625,TRUE,275,FALSE,0.507817421875,0.04,2023-09-06 12:52:34,0,0,5874,23,0.1,0.01,"MSFT230915P00275000"
35,"MSFT230915C00280000",51.5,54.8,7,7597,-2.6499977,-4.8614893,2023-09-06 14:25:46,51.86,0.538090556640625,TRUE,280,FALSE,0.45117736328125,0.05,2023-09-06 15:46:03,0,0,6004,156,0.08,0.05,"MSFT230915P00280000"
36,"MSFT230915C00285000",46.55,49.4,20,2391,-3.1500015,-6.385569,2023-09-06 12:32:54,46.18,0.703616245117188,TRUE,285,FALSE,0.403326279296875,0.06,2023-09-06 15:16:04,0,0,4370,12,0.07,0.05,"MSFT230915P00285000"
37,"MSFT230915C00287500",44.95,47.3,24,277,0,0,2023-09-05 14:40:31,46.45,0.568119553222656,TRUE,287.5,FALSE,0.501469829101563,0.07,2023-09-06 15:16:24,16.66667,0.010000002,526,59,0.75,0.05,"MSFT230915P00287500"
38,"MSFT230915C00290000",41.55,44.8,28,5054,-1.0800018,-2.440682,2023-09-06 15:51:16,43.17,0.686038295898438,TRUE,290,FALSE,0.370123486328125,0.08,2023-09-06 15:37:13,14.285712,0.009999998,5688,116,0.08,0.06,"MSFT230915P00290000"
39,"MSFT230915C00292500",39.4,42.15,5,382,-2.2999992,-5.430931,2023-09-06 15:32:15,40.05,0.639407902832031,TRUE,292.5,FALSE,0.3554751953125,0.08,2023-09-06 15:35:35,14.285712,0.009999998,322,20,0.09,0.07,"MSFT230915P00292500"
40,"MSFT230915C00295000",37.25,39.85,21,2152,-1.4500008,-3.6662474,2023-09-06 15:51:49,38.1,0.627689270019531,TRUE,295,FALSE,0.3398503515625,0.09,2023-09-06 15:46:39,28.571432,0.020000003,4927,128,0.1,0.09,"MSFT230915P00295000"
41,"MSFT230915C00297500",34.45,37.25,14,234,-1.4500008,-3.9563458,2023-09-06 12:07:43,35.2,0.586674055175781,TRUE,297.5,FALSE,0.32813171875,0.12,2023-09-06 14:17:11,33.333324,0.029999994,755,97,0.12,0.09,"MSFT230915P00297500"
42,"MSFT230915C00300000",31.75,34.85,54,12557,-0.8499985,-2.492664,2023-09-06 15:51:14,33.25,0.564213342285156,TRUE,300,FALSE,0.31055376953125,0.13,2023-09-06 15:57:49,18.181814,0.019999996,21431,394,0.13,0.11,"MSFT230915P00300000"
43,"MSFT230915C00302500",29.35,32,2,207,-3.2000008,-9.937891,2023-09-06 12:59:26,29,0.500981552734375,TRUE,302.5,FALSE,0.313483427734375,0.15,2023-09-06 15:58:02,25.00001,0.030000009,1049,180,0.21,0.13,"MSFT230915P00302500"
44,"MSFT230915C00305000",26.7,29.9,8,2999,-3.3599987,-11.332205,2023-09-06 13:04:38,26.29,0.504277418212891,TRUE,305,FALSE,0.285651674804687,0.18,2023-09-06 15:55:21,28.571432,0.040000007,7528,780,0.19,0.16,"MSFT230915P00305000"
45,"MSFT230915C00307500",24.3,27.2,10,226,-1.1000004,-4.1353397,2023-09-06 15:21:52,25.5,0.455571850585938,TRUE,307.5,FALSE,0.359869682617187,0.23,2023-09-06 15:50:02,35.294117,0.060000002,1537,202,0.81,0.21,"MSFT230915P00307500"
46,"MSFT230915C00310000",21.9,24.85,392,7184,-2.5,-9.960159,2023-09-06 15:34:30,22.6,0.435186312255859,TRUE,310,FALSE,0.261481994628906,0.27,2023-09-06 15:59:33,17.391306,0.040000007,13119,680,0.29,0.26,"MSFT230915P00310000"
47,"MSFT230915C00312500",19.55,22.55,5,241,-1.8000011,-8.144801,2023-09-06 14:41:40,20.3,0.416753879394531,TRUE,312.5,FALSE,0.25196060546875,0.38,2023-09-06 15:54:13,31.034485,0.09,1674,463,0.38,0.34,"MSFT230915P00312500"
48,"MSFT230915C00315000",17.85,19.8,35,3324,-1.3999996,-7.0707054,2023-09-06 15:54:10,18.4,0.36524072265625,TRUE,315,FALSE,0.242195078125,0.44,2023-09-06 15:59:51,12.820517,0.050000012,8551,1614,0.5,0.45,"MSFT230915P00315000"
49,"MSFT230915C00317500",14.75,17.75,14,547,-2.1500006,-12.044821,2023-09-06 15:30:35,15.7,0.360968304443359,TRUE,317.5,FALSE,0.23242955078125,0.62,2023-09-06 15:59:14,14.814811,0.07999998,3530,648,0.66,0.61,"MSFT230915P00317500"
50,"MSFT230915C00320000",14,15.25,512,17357,-0.6700001,-4.4906173,2023-09-06 15:56:09,14.25,0.325079991455078,TRUE,320,FALSE,0.222297816162109,0.82,2023-09-06 15:59:32,10.810808,0.07999998,21723,1738,0.87,0.81,"MSFT230915P00320000"
51,"MSFT230915C00322500",10.15,12.5,259,1142,-1.04,-7.819548,2023-09-06 15:59:20,12.26,0.273444765625,TRUE,322.5,FALSE,0.2148516015625,1.14,2023-09-06 15:59:03,8.571432,0.09000003,2094,817,1.19,1.12,"MSFT230915P00322500"
52,"MSFT230915C00325000",9,10.25,559,5528,-1.2399998,-11.64319,2023-09-06 15:48:11,9.41,0.249641292724609,TRUE,325,FALSE,0.207527456054687,1.55,2023-09-06 15:59:55,4.729725,0.06999993,10055,4006,1.62,1.57,"MSFT230915P00325000"
53,"MSFT230915C00327500",8.05,8.15,452,2251,-0.39999962,-4.5976973,2023-09-06 15:59:20,8.3,0.229621961669922,TRUE,327.5,FALSE,0.20117986328125,2.1,2023-09-06 15:59:57,7.6923003,0.14999986,2240,1136,2.21,2.15,"MSFT230915P00327500"
54,"MSFT230915C00330000",6.35,6.45,5615,29368,-0.30999994,-4.5255466,2023-09-06 15:59:55,6.54,0.222786092529297,TRUE,330,FALSE,0.195442615966797,2.84,2023-09-06 15:59:34,0,0,21275,6761,2.99,2.92,"MSFT230915P00330000"
55,"MSFT230915C00332500",4.8,4.95,2506,2240,-0.4500003,-8.108113,2023-09-06 15:59:49,5.1,0.216560568847656,TRUE,332.5,FALSE,0.19062088684082,3.8,2023-09-06 15:59:39,-1.2987001,-0.049999952,912,1113,4,3.9,"MSFT230915P00332500"
56,"MSFT230915C00335000",3.6,3.75,4156,10995,-0.3000002,-7.407412,2023-09-06 15:59:59,3.75,0.214729532470703,FALSE,335,TRUE,0.188423643188477,5.1,2023-09-06 15:59:20,1.9999981,0.099999905,5665,1343,5.3,5.15,"MSFT230915P00335000"
57,"MSFT230915C00337500",2.6,2.68,1896,2869,-0.22000003,-7.3578606,2023-09-06 15:59:37,2.77,0.209114354248047,FALSE,337.5,TRUE,0.184456397705078,6.55,2023-09-06 15:59:25,1.5503936,0.10000038,419,351,6.8,6.7,"MSFT230915P00337500"
58,"MSFT230915C00340000",1.86,1.92,5741,20241,-0.25,-11.363636,2023-09-06 15:59:57,1.95,0.208687112426758,FALSE,340,TRUE,0.189949506835938,8.51,2023-09-06 15:58:37,3.7804933,0.31000042,8137,92,8.7,7.65,"MSFT230915P00340000"
59,"MSFT230915C00342500",1.2,1.4,1074,2396,-0.17000008,-10.82803,2023-09-06 15:59:20,1.4,0.212288150634766,FALSE,342.5,TRUE,0.274787525634766,10.35,2023-09-06 15:59:14,2.9850764,0.3000002,713,15,12.1,9.45,"MSFT230915P00342500"
60,"MSFT230915C00345000",0.75,1,1794,33845,-0.13999999,-12.280701,2023-09-06 15:59:58,1,0.215339877929688,FALSE,345,TRUE,0.297614445800781,13.25,2023-09-06 15:48:40,14.718613,1.6999998,3424,119,14.4,11.4,"MSFT230915P00345000"
61,"MSFT230915C00347500",0.75,0.78,NA,NA,0,0,2023-09-05 15:55:43,0.83,0.224983336181641,FALSE,347.5,TRUE,0.22071091796875,15.85,2023-09-06 15:10:43,15.693436,2.1500006,NA,NA,15.35,15.35,"MSFT230915P00347500"
62,"MSFT230915C00350000",0.46,0.52,962,15984,-0.07000005,-11.666675,2023-09-06 15:59:33,0.53,0.22461712890625,FALSE,350,TRUE,0.299689620361328,18.22,2023-09-06 14:39:34,8.776115,1.4699993,3665,56,18.5,15.95,"MSFT230915P00350000"
63,"MSFT230915C00352500",0.33,0.35,54,NA,-0.120000005,-26.086956,2023-09-06 15:15:55,0.34,0.226081958007813,FALSE,352.5,TRUE,0.311042045898437,20.6,2023-09-06 14:32:47,8.592521,1.6300011,NA,NA,20.8,20.65,"MSFT230915P00352500"
64,"MSFT230915C00355000",0.27,0.29,1944,13465,-0.07000002,-19.444448,2023-09-06 15:57:02,0.29,0.237800590820312,FALSE,355,TRUE,0.387945573730469,23.55,2023-09-06 14:26:31,10.875704,2.3099995,269,73,23.95,20.85,"MSFT230915P00355000"
65,"MSFT230915C00357500",0.19,0.2,1,NA,-0.060000017,-22.222229,2023-09-06 13:41:20,0.21,0.240730249023437,FALSE,357.5,TRUE,0.407232490234375,23.51,2023-09-06 09:55:46,-0.5919636,-0.13999939,NA,NA,26.35,24.55,"MSFT230915P00357500"
66,"MSFT230915C00360000",0.16,0.18,1294,21795,-0.030000001,-15.000001,2023-09-06 15:57:54,0.17,0.254890263671875,FALSE,360,TRUE,0.445073908691406,27,2023-09-06 09:43:00,2.857143,0.75,15,4,29,25.75,"MSFT230915P00360000"
67,"MSFT230915C00365000",0.1,0.12,155,18746,-0.020000003,-14.285716,2023-09-06 15:55:52,0.12,0.272468212890625,FALSE,365,TRUE,0.39649041015625,31.25,2023-09-05 15:10:55,0,0,1,1,32.95,30.8,"MSFT230915P00365000"
68,"MSFT230915C00370000",0.07,0.08,59,10847,-0.04,-36.363636,2023-09-06 15:57:54,0.07,0.289069609375,FALSE,370,TRUE,0.362799340820313,38.3,2023-09-06 14:37:13,5.219774,1.8999977,10,48,37.45,36.4,"MSFT230915P00370000"
69,"MSFT230915C00375000",0.04,0.06,44,8315,-0.02,-28.571426,2023-09-06 15:57:59,0.05,0.3086006640625,FALSE,375,TRUE,0.587650607910156,54.05,2023-08-16 15:37:02,0,0,0,2801,43.95,40.75,"MSFT230915P00375000"
70,"MSFT230915C00380000",0.03,0.04,11,17132,-0.02,-33.333336,2023-09-06 13:50:00,0.04,0.32227240234375,FALSE,380,TRUE,0.633060310058594,59.15,2023-08-16 15:06:08,0,0,0,2290,48.95,45.75,"MSFT230915P00380000"
71,"MSFT230915C00385000",0.02,0.03,8,6207,-0.02,-50,2023-09-06 14:56:06,0.02,0.3398503515625,FALSE,385,TRUE,0.677005183105469,58.02,2023-08-29 15:03:27,0,0,0,1,53.95,50.75,"MSFT230915P00385000"
72,"MSFT230915C00390000",0.01,0.03,19,11353,-0.01,-33.333336,2023-09-06 15:39:12,0.02,0.36524072265625,FALSE,390,TRUE,0.542485043945313,58.8,2023-09-06 14:04:16,-13.694406,-9.329998,0,2,59,56.25,"MSFT230915P00390000"
73,"MSFT230915C00395000",0,0.03,2,3106,-0.02,-66.66667,2023-09-06 12:54:49,0.01,0.39063109375,FALSE,395,TRUE,0.514653291015625,66.25,2023-08-23 14:17:00,0,0,0,5,64,60.75,"MSFT230915P00395000"
74,"MSFT230915C00400000",0.01,0.03,13,14026,0.01,100,2023-09-06 14:56:23,0.02,0.4179745703125,FALSE,400,TRUE,0.716311430664062,72.35,2023-08-23 15:38:49,0,0,1,1,68.25,65.9,"MSFT230915P00400000"
75,"MSFT230915C00405000",0,0.03,9,1644,0,0,2023-09-06 15:48:54,0.01,0.4414118359375,FALSE,405,TRUE,0.57617611328125,71.39,2023-09-05 14:32:02,0,0,0,2,74,70.75,"MSFT230915P00405000"
76,"MSFT230915C00410000",0,0.01,1,6994,-0.01,-50,2023-09-06 14:55:37,0.01,0.42188078125,FALSE,410,TRUE,0.606449248046875,85.77,2023-08-28 13:31:40,0,0,0,2,79,75.75,"MSFT230915P00410000"
77,"MSFT230915C00415000",0,0.03,51,1767,0,0,2023-09-05 12:06:17,0.02,0.4882863671875,FALSE,415,TRUE,1.5078149609375,78.55,2023-07-26 15:09:47,0,0,0,58,93.2,90.15,"MSFT230915P00415000"
78,"MSFT230915C00420000",0,0.02,22,8288,0,0,2023-09-05 12:15:10,0.01,0.492192578125,FALSE,420,TRUE,1.54858624145508,82.35,2023-07-27 11:31:42,0,0,0,1,98,95.15,"MSFT230915P00420000"
79,"MSFT230915C00425000",0,0.02,2,1106,0,0,2023-09-06 14:55:02,0.01,0.51562984375,FALSE,425,TRUE,0.692874165039063,98.65,2023-08-29 10:17:28,0,0,0,1,94,90.75,"MSFT230915P00425000"
80,"MSFT230915C00430000",0,0.01,8,5515,0,0,2023-09-01 14:06:24,0.01,0.507817421875,FALSE,430,TRUE,0.562504375,98.2,2023-09-06 15:48:30,1.8989252,1.8299942,2,2,98.6,95.7,"MSFT230915P00430000"
81,"MSFT230915C00435000",0,0.01,13,752,0,0,2023-09-05 09:30:10,0.01,0.500005,FALSE,435,TRUE,0.76758044921875,103.21,2023-09-06 15:48:30,1.7950485,1.8199997,0,2,103.95,100.9,"MSFT230915P00435000"
82,"MSFT230915C00440000",0,1,15,974,0,0,2023-09-01 12:14:17,0.01,0.856446748046875,FALSE,440,TRUE,1.75439575927734,104.13,2023-07-26 15:28:31,0,0,0,17,118.95,115.1,"MSFT230915P00440000"
83,"MSFT230915C00445000",0,2.13,162,1062,0,0,2023-08-17 14:20:43,0.01,1.00854987915039,FALSE,445,TRUE,1.80139259460449,109.13,2023-07-26 15:28:35,0,0,0,8,123.95,120.25,"MSFT230915P00445000"
84,"MSFT230915C00450000",0,0.02,622,4706,0,0,2023-09-01 14:08:13,0.01,0.585941640625,FALSE,450,TRUE,0.815431533203125,126.23,2023-08-22 10:31:47,0,0,0,162,119,115.7,"MSFT230915P00450000"
85,"MSFT230915C00455000",0,2.13,20,752,0,0,2023-09-01 15:44:22,0.01,1.06885231201172,FALSE,455,TRUE,0.975586181640625,130.53,2023-08-22 10:28:29,0,0,0,4,122.75,121.1,"MSFT230915P00455000"
86,"MSFT230915C00460000",0,1,1,2457,0,0,2023-08-21 15:45:27,0.01,0.96679720703125,FALSE,460,TRUE,0.944824770507812,140.15,2023-08-21 12:32:11,0,0,0,1,127.55,125.8,"MSFT230915P00460000"
87,"MSFT230915C00465000",0,0.33,20,2234,0,0,2023-08-28 13:05:40,0.01,0.851563984375,FALSE,465,TRUE,1.58899131286621,126.55,2023-07-05 13:34:44,0,0,0,NA,139,135.2,"MSFT230915P00465000"
88,"MSFT230915C00470000",0,2.13,4,208,0,0,2023-08-22 15:38:36,0.01,1.15527766113281,FALSE,470,TRUE,0.90039162109375,147.48,2023-08-22 15:29:57,0,0,0,2,138.95,135.7,"MSFT230915P00470000"
89,"MSFT230915C00475000",0,2.13,100,1495,0,0,2023-08-15 15:55:01,0.01,1.18310955322266,FALSE,475,TRUE,0.937500625,152.48,2023-08-16 15:46:06,0,0,0,NA,144,140.7,"MSFT230915P00475000"
90,"MSFT230915C00480000",0,0.03,1,482,0,0,2023-08-14 10:31:57,0.01,0.726565234375,FALSE,480,TRUE,0.960937890625,157.48,2023-08-16 15:46:08,0,0,0,NA,149,145.7,"MSFT230915P00480000"
91,"MSFT230915C00485000",0,0.75,51,259,0,0,2023-08-14 10:42:24,0.01,1.04980943847656,FALSE,485,TRUE,0.98437515625,162.65,2023-08-16 15:46:11,0,0,0,22,154,150.7,"MSFT230915P00485000"
92,"MSFT230915C00490000",0,0.75,1,415,0,0,2023-08-31 11:20:55,0.03,1.07373510009766,FALSE,490,TRUE,1.05566878417969,167.67,2023-08-16 15:46:11,0,0,0,217,157.45,155.85,"MSFT230915P00490000"
93,"MSFT230915C00495000",0,0.01,52,1092,0,0,2023-08-14 12:43:26,0.01,0.7187528125,FALSE,495,TRUE,1.01465336425781,168.32,2023-08-23 10:06:36,0,0,0,4,163.95,160.7,"MSFT230915P00495000"
94,"MSFT230915C00500000",0,0.01,1,2515,0,0,2023-09-01 09:30:09,0.01,0.73437765625,FALSE,500,TRUE,1.16064872802734,176.6,2023-08-16 14:39:22,0,0,0,145,167.6,165.9,"MSFT230915P00500000"
95,"MSFT230915C00505000",0,0.5,12,451,0,0,2023-08-23 09:39:22,0.01,1.08301239746094,FALSE,505,TRUE,1.12402781738281,181.5,2023-08-16 14:39:22,0,0,0,NA,172.45,171.25,"MSFT230915P00505000"
96,"MSFT230915C00510000",0,0.52,98,102,0,0,2023-08-14 10:29:55,0.01,1.11035601074219,FALSE,510,TRUE,1.24121473144531,186.15,2023-08-16 14:39:22,0,0,0,NA,177.7,176,"MSFT230915P00510000"
97,"MSFT230915C00515000",0,0.5,118,235,0,0,2023-08-14 10:29:18,0.01,1.12695749023438,FALSE,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"MSFT230915C00520000",0,0.52,9,166,0,0,2023-08-23 09:39:29,0.01,1.15332454589844,FALSE,520,TRUE,2.27063420623779,172.75,2023-07-25 11:15:28,0,0,0,NA,196.45,195.6,"MSFT230915P00520000"
99,"MSFT230915C00525000",0,0.01,3,26,0,0,2023-08-07 10:30:04,0.01,0.812501875,FALSE,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"MSFT230915C00530000",0,0.01,3,64,0,0,2023-08-07 10:21:44,0.01,0.82812671875,FALSE,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,"MSFT230915C00535000",0,2.13,3,8,0,0,2023-07-25 15:57:55,0.13,1.48779552978516,FALSE,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"MSFT230915C00540000",0,0.01,15,302,0,0,2023-08-01 13:25:41,0.02,0.85937640625,FALSE,540,TRUE,1.21777734863281,212.5,2023-08-29 10:37:35,0,0,0,NA,209,205.7,"MSFT230915P00540000"
